Name: “Table 1 of 1 on page 14 of 82”,Name: “Table 1 of 1 on page 14 of 82”,Name: “Table 1 of 1 on page 14 of 82”,Name: “Table 1 of 1 on page 14 of 82”,Name: “Table 1 of 1 on page 14 of 82”,Name: “Table 1 of 1 on page 14 of 82”,Name: “Table 1 of 1 on page 14 of 82”,Name: “Table 1 of 1 on page 14 of 82”,Name: “Table 1 of 1 on page 14 of 82”,Name: “Table 1 of 1 on page 14 of 82”,Name: “Table 1 of 1 on page 14 of 82”,Name: “Table 1 of 1 on page 14 of 82”,Name: “Table 1 of 1 on page 14 of 82”,Name: “Table 1 of 1 on page 14 of 82”
Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
02704,COUNCIL VOL. FIRE DEPT.,COUNCIL VOL. FIRE DEPT.,,,,,,,,,,,
Count,2,2,2,4,1,0,0,1,0,2,2,3,19
Exposures,0,0,0,0,0,0,0,2,0,0,0,0,2
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02707,RUSSELL PRATER FIRE DEPT.,RUSSELL PRATER FIRE DEPT.,RUSSELL PRATER FIRE DEPT.,,,,,,,,,,
Count,3,0,1,3,2,0,1,1,2,2,1,0,16
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,1,4,0,0,0,0,6
02708,SLATE CREEK VOL. FIRE DEPT.,SLATE CREEK VOL. FIRE DEPT.,SLATE CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,2,0,7,2,2,3,2,0,1,3,4,2,28
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,0,1,1,1,1,0,1,1,1,3,13
02709,HARMAN VOL. FIRE DEPT.,HARMAN VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,7,3,5,2,6,3,3,3,3,2,5,45
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02901,Arvonia vfd,,,,,,,,,,,,
Count,3,7,8,3,2,5,6,2,3,6,4,5,54
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,3,10,6,0,4,0,2,1,5,3,8,46
02902,DILLWYN VOL. FIRE DEPT.,DILLWYN VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,19,17,9,13,4,6,4,10,14,18,19,141
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 14 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:02 AM,4/18/07 8:58:02 AM
