Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”
Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
02103,ROCKY GAP VOL. FIRE DEPT.,ROCKY GAP VOL. FIRE DEPT.,ROCKY GAP VOL. FIRE DEPT.,,,,,,,,,,
Count,1,0,1,0,0,3,0,1,3,1,0,0,10
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,1,1,0,0,1,0,0,0,4
02105,HOLLYBROOK-MECHANICSBURG,HOLLYBROOK-MECHANICSBURG,HOLLYBROOK-MECHANICSBURG,,,,,,,,,,
Count,1,1,3,2,2,1,1,0,1,3,0,1,16
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,2,0,1,0,0,0,2,0,0,1,9
02106,Little Creek Vol. Fire Dept.,Little Creek Vol. Fire Dept.,,,,,,,,,,,
Count,0,0,0,1,0,0,0,1,1,0,2,0,5
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02301,Blue Ridge Volunterr Fire Dept,Blue Ridge Volunterr Fire Dept,Blue Ridge Volunterr Fire Dept,,,,,,,,,,
Count,12,6,16,13,14,11,6,13,9,13,18,9,140
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,2,2
02302,TROUTVILLE FIRE DEPARTMENT,TROUTVILLE FIRE DEPARTMENT,TROUTVILLE FIRE DEPARTMENT,,,,,,,,,,
Count,30,15,23,25,25,25,14,30,19,0,9,8,223
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,10,10,14,17,16,15,6,15,21,25,22,179
02303,BUCHANAN VOL. FIRE DEPT.,BUCHANAN VOL. FIRE DEPT.,BUCHANAN VOL. FIRE DEPT.,,,,,,,,,,
Count,11,17,10,22,15,15,9,13,16,17,9,10,164
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,3,1,3,0,0,0,1,2,3,15
Page 11 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:01 AM,4/18/07 8:58:01 AM
