Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”
Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
09305,RUSHMERE VOL. FIRE DEPT.,RUSHMERE VOL. FIRE DEPT.,RUSHMERE VOL. FIRE DEPT.,,,,,,,,,,
Count,1,5,8,4,0,4,0,2,5,5,2,0,36
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,3,5,4,6,4,8,8,4,7,2,54
09500,FIRE ADMINISTRATION,FIRE ADMINISTRATION,,,,,,,,,,,
Count,515,511,657,651,681,655,675,737,318,663,614,614,"7,291"
Exposures,0,0,0,1,0,0,3,0,0,0,2,0,6
Aid Given,27,56,55,44,56,46,44,54,19,57,55,43,556
09702,LOWER KING & QUEEN VFD,LOWER KING & QUEEN VFD,LOWER KING & QUEEN VFD,,,,,,,,,,
Count,2,1,7,3,2,3,0,5,5,2,1,2,33
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,4,2,2,1,1,2,1,3,3,1,21
09704,WALKERTON VOL. FIRE DEPT.,WALKERTON VOL. FIRE DEPT.,WALKERTON VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,1,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
09900,KING GEORGE EMERGENCY,KING GEORGE EMERGENCY,KING GEORGE EMERGENCY,,,,,,,,,,
Count,93,97,130,98,82,99,98,110,89,85,105,84,"1,170"
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,15,4,9,2,2,4,9,5,7,4,7,2,70
10103,WEST POINT VOL. FIRE DEPT.,WEST POINT VOL. FIRE DEPT.,WEST POINT VOL. FIRE DEPT.,,,,,,,,,,
Count,83,58,32,0,0,0,0,1,0,0,0,0,174
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,0,0,0,0,0,0,0,0,0,2
Page 37 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:13 AM,4/18/07 8:58:13 AM
