Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”
Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
04502,PAINT BANK VOL. FIRE DEPT.,PAINT BANK VOL. FIRE DEPT.,PAINT BANK VOL. FIRE DEPT.,,,,,,,,,,
Count,4,3,2,2,4,4,2,4,3,0,2,1,31
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,3,0,2,1,1,0,2,0,1,11
04503,SIMMONSVILLE VOL. FIRE DEPT.,SIMMONSVILLE VOL. FIRE DEPT.,SIMMONSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,1,3,4,4,0,2,3,1,0,4,1,2,25
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,1,1
04504,NEW CASTLE VOL. FIRE DEPT.,NEW CASTLE VOL. FIRE DEPT.,NEW CASTLE VOL. FIRE DEPT.,,,,,,,,,,
Count,6,2,9,11,6,9,8,8,5,5,8,7,84
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,0,0,0,0,0,0,1
04701,BRANDY STATION VOL. FIRE,BRANDY STATION VOL. FIRE,BRANDY STATION VOL. FIRE,,,,,,,,,,
Count,30,15,42,43,15,0,1,0,0,0,0,0,146
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,14,25,11,5,0,0,0,0,0,0,0,68
04702,CULPEPER COUNTY VOL FIRE,CULPEPER COUNTY VOL FIRE,CULPEPER COUNTY VOL FIRE,,,,,,,,,,
Count,64,46,69,67,53,77,85,65,59,61,59,69,774
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,2,6,5,3,4,3,4,1,4,4,11,52
04703,RICHARDSVILLE VOL. FIRE DEPT.,RICHARDSVILLE VOL. FIRE DEPT.,RICHARDSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,9,3,8,2,2,5,3,6,3,2,3,2,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,0,0,1,1,1,0,1,0,1,7
Page 19 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:04 AM,4/18/07 8:58:04 AM
