Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”
Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
07120,GLEN LYN VOL. FIRE DEPT.,GLEN LYN VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,4,4,5,2,5,4,1,3,1,1,2,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,1,1,2,0,0,1,1,0,3,11
07130,NARROWS VOL. FIRE DEPT.,NARROWS VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,0,0,1,6,6,7,6,7,13,3,10,59
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,2,0,0,0,0,0,2
07140,NEWPORT VOL. FIRE DEPT.,NEWPORT VOL. FIRE DEPT.,,,,,,,,,,,
Count,6,4,6,2,8,4,4,0,1,2,15,5,57
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,2,0,3,1,1,0,0,1,3,1,15
07150,PEARISBURG VOL. FIRE DEPT.,PEARISBURG VOL. FIRE DEPT.,PEARISBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,9,10,3,6,0,1,9,4,8,9,0,2,61
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,0,0,0,0,1,2,0,1,0,6
07160,PEMBROKE VOL. FIRE DEPT.,PEMBROKE VOL. FIRE DEPT.,PEMBROKE VOL. FIRE DEPT.,,,,,,,,,,
Count,6,11,7,9,11,8,9,5,4,9,11,8,98
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,2,6,0,1,1,0,1,0,1,14
07170,POPLAR HILL VOL. FIRE DEPT.,POPLAR HILL VOL. FIRE DEPT.,POPLAR HILL VOL. FIRE DEPT.,,,,,,,,,,
Count,0,3,4,1,2,1,2,1,3,2,4,5,28
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,2,0,0,2,0,0,0,0,0,1,7
Page 29 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:09 AM,4/18/07 8:58:09 AM
