Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”
Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00901,AMHERST VOL. FIRE DEPT.,AMHERST VOL. FIRE DEPT.,,,,,,,,,,,
Count,11,11,18,12,13,14,7,7,11,9,12,10,135
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,5,13,1,6,5,2,4,2,4,3,5,60
00902,MONELISON VOLUNTEER FIRE,MONELISON VOLUNTEER FIRE,MONELISON VOLUNTEER FIRE,,,,,,,,,,
Count,23,21,47,22,30,23,22,24,13,22,24,24,295
Exposures,0,0,0,0,0,0,0,0,0,0,0,2,2
Aid Given,4,2,8,3,5,3,4,5,4,1,2,8,49
01101,APPOMATTOX VOL. FIRE DEPT.,APPOMATTOX VOL. FIRE DEPT.,APPOMATTOX VOL. FIRE DEPT.,,,,,,,,,,
Count,10,5,24,15,12,22,10,8,5,11,7,13,142
Exposures,0,0,1,0,0,0,0,1,0,0,0,0,2
Aid Given,0,0,2,1,1,1,0,2,0,1,0,1,9
01300,ARLINGTON CO. FIRE DEPT.,ARLINGTON CO. FIRE DEPT.,ARLINGTON CO. FIRE DEPT.,,,,,,,,,,
Count,"1,780","1,755","1,981","1,843","1,939","2,163","2,170","1,932","1,960","2,000","1,811","1,911","23,245"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,145,183,173,194,199,208,180,179,167,204,175,208,"2,215"
01502,DEERFIELD VOL. FIRE DEPT.,DEERFIELD VOL. FIRE DEPT.,DEERFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,14,9,14,9,10,8,12,7,8,5,9,6,111
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,1,0,1,0,0,0,0,0,3
01503,MIDDLEBROOK VOL. FIRE DEPT.,MIDDLEBROOK VOL. FIRE DEPT.,MIDDLEBROOK VOL. FIRE DEPT.,,,,,,,,,,
Count,13,15,31,15,21,19,23,16,15,31,20,15,234
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,6,2,2,3,1,0,0,2,3,5,5,34
Page 6 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:57:58 AM,4/18/07 8:57:58 AM
