Name: “Table 1 of 1 on page 24 of 82”,Name: “Table 1 of 1 on page 24 of 82”,Name: “Table 1 of 1 on page 24 of 82”,Name: “Table 1 of 1 on page 24 of 82”,Name: “Table 1 of 1 on page 24 of 82”,Name: “Table 1 of 1 on page 24 of 82”,Name: “Table 1 of 1 on page 24 of 82”,Name: “Table 1 of 1 on page 24 of 82”,Name: “Table 1 of 1 on page 24 of 82”,Name: “Table 1 of 1 on page 24 of 82”,Name: “Table 1 of 1 on page 24 of 82”,Name: “Table 1 of 1 on page 24 of 82”,Name: “Table 1 of 1 on page 24 of 82”,Name: “Table 1 of 1 on page 24 of 82”
Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06113,Lois Fire Dept,,,,,,,,,,,,
Count,31,24,56,49,36,36,0,0,0,0,0,0,232
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,8,3,5,1,1,0,0,0,0,0,0,20
06301,Floyd Co. Vol. Fire Dept. #1,Floyd Co. Vol. Fire Dept. #1,,,,,,,,,,,
Count,13,6,10,12,12,13,7,8,8,15,4,16,124
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,2,1,4,2,1,0,0,1,0,0,1,16
06302,Floyd Co. Vol. Fire Dept. #2,Floyd Co. Vol. Fire Dept. #2,,,,,,,,,,,
Count,5,2,6,5,1,7,8,3,10,4,2,10,63
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,1,0,2,1,1,0,1,0,1,1,2,14
06303,Floyd Co. Vol. Fire Dept. #3,Floyd Co. Vol. Fire Dept. #3,,,,,,,,,,,
Count,12,5,9,9,4,6,1,8,5,9,8,7,83
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,1,3,1,2,0,0,0,1,2,1,13
06304,Floyd Co. Vol. Fire Dept. #4,Floyd Co. Vol. Fire Dept. #4,,,,,,,,,,,
Count,6,1,2,6,6,8,6,1,1,3,3,8,51
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,1,3,0,0,0,0,1,0,0,1,9
06504,LAKE MONTICELLO FIRE,LAKE MONTICELLO FIRE,&,,,,,,,,,,
Count,30,16,28,22,35,24,12,0,0,0,0,0,167
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,16,10,14,10,12,11,11,0,0,0,0,0,84
Page 24 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:07 AM,4/18/07 8:58:07 AM
