Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”
Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14503,MACON FIRE DEPT.,MACON FIRE DEPT.,,,,,,,,,,,
Count,3,3,6,0,1,3,1,6,11,11,1,0,46
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,4,3,1,0,3,0,2,0,1,1,0,18
14504,FINE CREEK VOL. FIRE DEPT.,FINE CREEK VOL. FIRE DEPT.,FINE CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,33,19,20,42,35,28,26,28,27,22,25,25,330
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,6,7,2,0,6,3,1,1,4,2,3,36
14505,DEEP CREEK VOL. FIRE DEPT.,DEEP CREEK VOL. FIRE DEPT.,DEEP CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,1,3,3,1,0,0,0,2,15,10,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,4,6,10
14701,FARMVILLE VOL. FIRE DEPT.,FARMVILLE VOL. FIRE DEPT.,FARMVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,16,12,28,26,10,18,26,24,26,24,16,24,250
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,8,5,2,0,1,5,2,1,4,1,31
14702,HAMPDEN-SYDNEY VOL. FIRE,HAMPDEN-SYDNEY VOL. FIRE,HAMPDEN-SYDNEY VOL. FIRE,,,,,,,,,,
Count,6,7,7,8,5,4,9,8,7,5,9,7,82
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,3,8,4,2,2,1,3,0,6,1,5,41
14703,DARLINGTON HEIGHTS VOL. F.D.,DARLINGTON HEIGHTS VOL. F.D.,DARLINGTON HEIGHTS VOL. F.D.,,,,,,,,,,
Count,2,2,3,3,2,4,2,2,6,1,1,1,29
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,1,1,0,0,2,0,0,0,0,0,6
Page 55 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:21 AM,4/18/07 8:58:21 AM
