Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”
Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14306,MOUNT HERMON,MOUNT HERMON,,,,,,,,,,,
Count,17,28,19,30,41,32,32,35,2,11,26,19,292
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,3,9,3,6,3,8,3,1,2,5,2,51
14307,MOUNT CROSS,,,,,,,,,,,,
Count,13,14,20,16,23,18,19,28,23,8,12,14,208
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,4,1,0,0,1,0,0,0,0,0,8
14308,Climax Vol. Fire Dept.,Climax Vol. Fire Dept.,,,,,,,,,,,
Count,11,13,10,6,17,15,7,6,15,6,9,13,128
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,5,1,3,1,2,0,1,1,0,0,4,23
14309,RINGGOLD,,,,,,,,,,,,
Count,52,32,59,44,41,45,62,45,62,44,18,51,555
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,14,12,24,10,11,6,5,7,6,2,0,0,97
14310,BACHELORS HALL,BACHELORS HALL,,,,,,,,,,,
Count,13,5,5,7,9,2,5,10,5,7,5,10,83
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,5,6,4,5,5,4,6,4,2,1,1,43
14311,CHATHAM,,,,,,,,,,,,
Count,21,19,29,17,29,20,15,18,24,17,26,25,260
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,3,4,4,2,5,2,1,2,1,4,1,5,34
Page 52 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:20 AM,4/18/07 8:58:20 AM
