Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”
Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
12507,MONTEBELLO VOL. FIRE DEPT.,MONTEBELLO VOL. FIRE DEPT.,MONTEBELLO VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,1,1,0,3,2,2,2,0,2,13
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
12700,New Kent Co. Dept. Fire/Rescue,New Kent Co. Dept. Fire/Rescue,New Kent Co. Dept. Fire/Rescue,,,,,,,,,,
Count,26,0,0,0,0,0,0,0,0,0,0,0,26
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
12702,QUINTON VOL. FIRE & EMS,QUINTON VOL. FIRE & EMS,,,,,,,,,,,
Count,35,41,54,54,58,58,59,52,39,51,54,43,598
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,15,21,14,22,21,15,17,21,19,7,11,190
13113,"Community Fire Company, Inc.","Community Fire Company, Inc.","Community Fire Company, Inc.",,,,,,,,,,
Count,82,73,78,54,81,68,77,88,87,53,85,74,900
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,2,2,6,3,2,1,4,1,2,1,29
13115,CAPE CHARLES VOL. FIRE DEPT.,CAPE CHARLES VOL. FIRE DEPT.,CAPE CHARLES VOL. FIRE DEPT.,,,,,,,,,,
Count,4,1,2,1,2,2,0,1,2,1,3,1,20
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,6,2,1,2,3,6,4,2,0,2,34
13116,"Northampton Fire & Rescue, Inc","Northampton Fire & Rescue, Inc","Northampton Fire & Rescue, Inc",,,,,,,,,,
Count,11,6,10,8,10,7,7,8,4,3,10,4,88
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,7,4,3,2,3,5,1,2,3,4,39
Page 47 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:17 AM,4/18/07 8:58:17 AM
