Name: “Table 1 of 1 on page 9 of 82”,Name: “Table 1 of 1 on page 9 of 82”,Name: “Table 1 of 1 on page 9 of 82”,Name: “Table 1 of 1 on page 9 of 82”,Name: “Table 1 of 1 on page 9 of 82”,Name: “Table 1 of 1 on page 9 of 82”,Name: “Table 1 of 1 on page 9 of 82”,Name: “Table 1 of 1 on page 9 of 82”,Name: “Table 1 of 1 on page 9 of 82”,Name: “Table 1 of 1 on page 9 of 82”,Name: “Table 1 of 1 on page 9 of 82”,Name: “Table 1 of 1 on page 9 of 82”,Name: “Table 1 of 1 on page 9 of 82”,Name: “Table 1 of 1 on page 9 of 82”
Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01901,BOONSBORO VOL. FIRE DEPT.,BOONSBORO VOL. FIRE DEPT.,BOONSBORO VOL. FIRE DEPT.,,,,,,,,,,
Count,2,4,8,2,9,6,5,4,7,8,3,10,68
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,5,1,4,1,1,3,3,3,4,4,34
01902,FOREST VOL. FIRE DEPT.,FOREST VOL. FIRE DEPT.,,,,,,,,,,,
Count,29,25,31,33,26,50,36,38,24,43,35,33,403
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,12,20,7,6,13,19,4,9,12,9,11,130
01903,HARDY VOL. FIRE DEPT.,HARDY VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,6,7,3,8,7,8,4,11,6,7,6,77
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,3,3,4,2,3,2,1,3,1,7,31
01904,HUDDLESTON VOL. FIRE DEPT.,HUDDLESTON VOL. FIRE DEPT.,HUDDLESTON VOL. FIRE DEPT.,,,,,,,,,,
Count,2,9,8,12,3,12,6,8,6,2,10,8,86
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,4,3,2,1,1,0,0,1,0,1,16
01905,MONETA FIRE DEPARTMENT,MONETA FIRE DEPARTMENT,MONETA FIRE DEPARTMENT,,,,,,,,,,
Count,9,1,0,2,1,0,0,0,0,24,17,19,73
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,0,0,3,0,1,0,0,0,0,0,0,9
01907,MONTVALE VOL. FIRE DEPT.,MONTVALE VOL. FIRE DEPT.,MONTVALE VOL. FIRE DEPT.,,,,,,,,,,
Count,12,6,13,5,5,10,10,12,7,6,7,2,95
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,5,5,1,4,13,2,3,1,2,1,41
Page 9 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:57:59 AM,4/18/07 8:57:59 AM
