Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”
Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14102,CCDF VOL. FIRE DEPT.,CCDF VOL. FIRE DEPT.,,,,,,,,,,,
Count,6,5,4,1,2,6,5,5,5,3,4,5,51
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,7,0,1,0,0,2,0,1,0,13
14104,MEADOWS OF DAN VOL. FIRE,MEADOWS OF DAN VOL. FIRE,MEADOWS OF DAN VOL. FIRE,,,,,,,,,,
Count,3,9,4,6,5,4,6,3,4,1,1,1,47
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,0,0,0,1,0,1,3,1,3,11
14105,MOOREFIELD STORE VOL. FIRE,MOOREFIELD STORE VOL. FIRE,MOOREFIELD STORE VOL. FIRE,,,,,,,,,,
Count,7,3,6,9,10,5,15,6,5,7,5,4,82
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,2,2,2,0,1,1,0,0,0,0,11
14106,STUART VOL. FIRE DEPT.,STUART VOL. FIRE DEPT.,,,,,,,,,,,
Count,15,7,6,4,15,8,7,9,5,13,11,5,105
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,1,4,0,3,1,0,0,2,2,4,20
14107,PATRICK-HENRY VOL. FIRE DEPT.,PATRICK-HENRY VOL. FIRE DEPT.,PATRICK-HENRY VOL. FIRE DEPT.,,,,,,,,,,
Count,56,37,32,48,34,35,49,47,38,29,32,38,475
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,5,3,4,1,0,1,0,0,2,0,18
14108,WOOLWINE VOL. FIRE DEPT.,WOOLWINE VOL. FIRE DEPT.,WOOLWINE VOL. FIRE DEPT.,,,,,,,,,,
Count,1,1,7,6,1,4,3,5,6,6,11,20,71
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,1,0,0,1,1,1,0,1,0,7
Page 50 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:19 AM,4/18/07 8:58:19 AM
