Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”
Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
03502,HILLSVILLE VOL. FIRE DEPT.,HILLSVILLE VOL. FIRE DEPT.,HILLSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,26,28,24,32,23,34,17,21,18,34,23,23,303
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,0,1,0,0,0,0,0,0,0,2,8
03503,LAUREL FORK VOL. FIRE DEPT.,LAUREL FORK VOL. FIRE DEPT.,LAUREL FORK VOL. FIRE DEPT.,,,,,,,,,,
Count,4,5,4,4,4,4,5,2,5,4,9,4,54
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,0,3,2,1,2,1,1,1,2,1,0,18
03601,CHARLES CITY VOL.FIRE/EMS,CHARLES CITY VOL.FIRE/EMS,CHARLES CITY VOL.FIRE/EMS,,,,,,,,,,
Count,17,21,23,17,15,18,18,15,24,10,15,13,206
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,1,0,0,0,0,0,0,1,2
03701,BACON DISTRICT VOL. FIRE,BACON DISTRICT VOL. FIRE,BACON DISTRICT VOL. FIRE,,,,,,,,,,
Count,5,6,7,7,3,12,5,6,9,6,11,12,89
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,2,1,0,2,2,1,0,0,3,2,15
03702,CHARLOTTE CT. HOUSE VFD.,CHARLOTTE CT. HOUSE VFD.,CHARLOTTE CT. HOUSE VFD.,,,,,,,,,,
Count,1,3,4,3,0,2,4,5,4,4,2,3,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,1,1,0,1,1,0,1,2,0,1,10
03704,Drake Branch Vol. Fire Dept.,Drake Branch Vol. Fire Dept.,,,,,,,,,,,
Count,2,2,5,8,5,2,7,3,2,5,4,6,51
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,2,2,4,2,2,1,0,0,1,1,17
Page 17 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:03 AM,4/18/07 8:58:03 AM
