Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”
Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10504,Thomas Walker Vol Fire Dept #1,Thomas Walker Vol Fire Dept #1,Thomas Walker Vol Fire Dept #1,,,,,,,,,,
Count,3,7,9,6,6,5,2,3,3,5,2,3,54
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,1,0,0,0,0,0,0,0,1,3,8
10505,DRYDEN VOL. FIRE DEPT.,DRYDEN VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,0,4,2,1,2,1,3,2,1,4,2,22
Exposures,0,0,0,2,0,0,0,0,0,0,0,0,2
Aid Given,0,3,0,0,0,0,0,0,0,0,3,1,7
10508,Thomas Walker Vol Fire Dept #2,Thomas Walker Vol Fire Dept #2,Thomas Walker Vol Fire Dept #2,,,,,,,,,,
Count,1,2,1,0,0,0,0,0,0,0,1,2,7
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,3,4,2,0,1,0,2,3,0,2,23
10509,STICKLEYVILLE VOL. FIRE DEPT.,STICKLEYVILLE VOL. FIRE DEPT.,STICKLEYVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,0,0,0
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
10511,BLACKWATER VOL. FIRE DEPT.,BLACKWATER VOL. FIRE DEPT.,BLACKWATER VOL. FIRE DEPT.,,,,,,,,,,
Count,4,2,12,2,1,0,0,2,0,1,0,0,24
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,1,0,1,0,0,0,0,2
10701,Leesburg Volunteer Fire Compan,Leesburg Volunteer Fire Compan,Leesburg Volunteer Fire Compan,,,,,,,,,,
Count,165,133,197,155,153,156,162,179,217,153,141,143,"1,954"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,9,17,7,16,11,4,8,8,8,5,6,109
Page 39 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:14 AM,4/18/07 8:58:14 AM
