Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”
Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10702,PURCELLVILLE VOL. FIRE DEPT.,PURCELLVILLE VOL. FIRE DEPT.,PURCELLVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,33,34,42,23,42,50,32,44,40,48,40,30,458
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,19,20,30,21,20,13,12,19,14,10,5,14,197
10703,MIDDLEBURG VOL. FIRE DEPT.,MIDDLEBURG VOL. FIRE DEPT.,MIDDLEBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,16,11,22,3,27,13,22,23,12,16,5,11,181
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,7,16,1,4,3,4,6,4,2,5,1,57
10704,ROUND HILL VOL. FIRE DEPT.,ROUND HILL VOL. FIRE DEPT.,ROUND HILL VOL. FIRE DEPT.,,,,,,,,,,
Count,14,6,22,20,17,13,9,17,18,12,11,28,187
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,7,11,6,4,9,4,8,18,9,4,6,97
10705,HAMILTON VOL. FIRE DEPT.,HAMILTON VOL. FIRE DEPT.,HAMILTON VOL. FIRE DEPT.,,,,,,,,,,
Count,38,26,49,42,36,31,39,36,35,42,37,40,451
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,17,20,12,17,8,4,8,9,6,4,13,131
10706,ASHBURN FIRE & RESCUE,ASHBURN FIRE & RESCUE,,,,,,,,,,,
Count,245,250,338,273,317,322,274,316,311,318,214,377,"3,555"
Exposures,0,0,0,0,0,0,0,1,0,0,0,0,1
Aid Given,28,14,27,21,26,29,15,31,14,35,20,24,284
10707,ALDIE VOL. FIRE DEPT.,ALDIE VOL. FIRE DEPT.,,,,,,,,,,,
Count,19,15,20,18,16,8,11,22,17,16,15,21,198
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,6,14,6,2,4,5,8,7,2,2,5,65
Page 40 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:15 AM,4/18/07 8:58:15 AM
