Name: “Table 1 of 1 on page 4 of 82”,Name: “Table 1 of 1 on page 4 of 82”,Name: “Table 1 of 1 on page 4 of 82”,Name: “Table 1 of 1 on page 4 of 82”,Name: “Table 1 of 1 on page 4 of 82”,Name: “Table 1 of 1 on page 4 of 82”,Name: “Table 1 of 1 on page 4 of 82”,Name: “Table 1 of 1 on page 4 of 82”,Name: “Table 1 of 1 on page 4 of 82”,Name: “Table 1 of 1 on page 4 of 82”,Name: “Table 1 of 1 on page 4 of 82”,Name: “Table 1 of 1 on page 4 of 82”,Name: “Table 1 of 1 on page 4 of 82”,Name: “Table 1 of 1 on page 4 of 82”
Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00300,Albemarle Co.Fire Rescue,Albemarle Co.Fire Rescue,,,,,,,,,,,
Count,554,414,575,520,544,539,503,497,549,524,464,513,"6,196"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,16,26,35,21,16,14,15,6,17,21,18,20,225
00320,EAST RIVANNE VOL. FIRE DEPT.,EAST RIVANNE VOL. FIRE DEPT.,EAST RIVANNE VOL. FIRE DEPT.,,,,,,,,,,
Count,2,13,9,1,1,1,0,0,0,0,0,0,27
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,1,0,0,0,0,0,0,0,0,0,3
00350,CROZET VOLUNTEER FIRE DEPT.,CROZET VOLUNTEER FIRE DEPT.,CROZET VOLUNTEER FIRE DEPT.,,,,,,,,,,
Count,59,52,71,56,40,53,43,42,53,53,45,35,602
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,2,0,0,0,2,1,5,1,4,1,21
00370,SCOTTSVILLE VOL. FIRE DEPT.,SCOTTSVILLE VOL. FIRE DEPT.,SCOTTSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,21,17,12,6,10,13,10,4,17,1,6,3,120
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,6,1,4,4,4,5,2,2,1,0,1,35
00501,BOILING SPRINGS VOL. FIRE,BOILING SPRINGS VOL. FIRE,BOILING SPRINGS VOL. FIRE,,,,,,,,,,
Count,21,15,20,21,15,3,4,4,2,5,2,5,117
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,1,0,1,0,0,1,0,0,0,0,5
00504,IRON GATE VOL. FIRE DEPT.,IRON GATE VOL. FIRE DEPT.,IRON GATE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,1,2,0,1,12,1,0,3,1,1,4,26
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,0,2,1,1,1,1,1,0,1,1,13
Page 4 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:57:57 AM,4/18/07 8:57:57 AM
