Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”
Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
12106,RINER VOL. FIRE DEPT.,RINER VOL. FIRE DEPT.,,,,,,,,,,,
Count,12,11,6,9,7,10,10,10,7,8,9,5,104
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,1,3,2,0,1,0,1,1,0,0,12
12501,LOVINGSTON VOL. FIRE DEPT.,LOVINGSTON VOL. FIRE DEPT.,LOVINGSTON VOL. FIRE DEPT.,,,,,,,,,,
Count,14,11,16,10,14,5,15,14,16,16,13,2,146
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,6,10,2,4,2,4,3,0,4,3,2,47
12503,FABER VOL. FIRE DEPT.,FABER VOL. FIRE DEPT.,,,,,,,,,,,
Count,12,9,16,4,6,4,3,4,4,2,7,6,77
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,3,4,1,0,4,2,0,0,2,1,18
12504,GLADSTONE VOL. FIRE DEPT.,GLADSTONE VOL. FIRE DEPT.,GLADSTONE VOL. FIRE DEPT.,,,,,,,,,,
Count,6,3,8,4,4,3,3,5,5,4,4,4,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,4,1,2,1,0,0,0,0,0,10
12505,ROCKFISH VALLEY VOL. FIRE,ROCKFISH VALLEY VOL. FIRE,ROCKFISH VALLEY VOL. FIRE,,,,,,,,,,
Count,7,18,12,9,13,8,12,13,14,12,12,16,146
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,2,0,0,0,0,1,0,0,0,0,5
12506,Station 2 (Valley),Station 2 (Valley),,,,,,,,,,,
Count,27,22,21,7,13,13,0,0,0,0,0,0,103
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,8,2,5,1,1,0,0,0,0,0,0,19
Page 46 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:17 AM,4/18/07 8:58:17 AM
