Name: “Table 1 of 1 on page 32 of 82”,Name: “Table 1 of 1 on page 32 of 82”,Name: “Table 1 of 1 on page 32 of 82”,Name: “Table 1 of 1 on page 32 of 82”,Name: “Table 1 of 1 on page 32 of 82”,Name: “Table 1 of 1 on page 32 of 82”,Name: “Table 1 of 1 on page 32 of 82”,Name: “Table 1 of 1 on page 32 of 82”,Name: “Table 1 of 1 on page 32 of 82”,Name: “Table 1 of 1 on page 32 of 82”,Name: “Table 1 of 1 on page 32 of 82”,Name: “Table 1 of 1 on page 32 of 82”,Name: “Table 1 of 1 on page 32 of 82”,Name: “Table 1 of 1 on page 32 of 82”
Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
08304,LIBERTY VOL. FIRE DEPT.,LIBERTY VOL. FIRE DEPT.,,,,,,,,,,,
Count,2,2,0,0,0,0,0,0,0,0,0,0,4
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
08306,NORTH HALIFAX VOL. FIRE DEPT.,NORTH HALIFAX VOL. FIRE DEPT.,NORTH HALIFAX VOL. FIRE DEPT.,,,,,,,,,,
Count,19,13,31,27,19,23,14,22,21,15,19,18,241
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,0,0,0,1,0,0,2,0,1,6
08307,OAK LEVEL VOL. FIRE DEPT.,OAK LEVEL VOL. FIRE DEPT.,OAK LEVEL VOL. FIRE DEPT.,,,,,,,,,,
Count,5,3,5,2,3,1,0,0,0,0,4,3,26
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,2,0,0,0,0,0,0,1,0,1,6
08308,SCOTTSBURG VOL. FIRE DEPT.,SCOTTSBURG VOL. FIRE DEPT.,SCOTTSBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,0,5,0,0,0,0,0,0,0,0,0,0,5
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,0,0,0,0,0,0,0,0,0,2
08309,TRIANGLE VOL. FIRE DEPT.,TRIANGLE VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,12,7,8,11,8,4,11,5,9,11,9,100
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,3,0,0,0,1,0,0,0,1,2,1,11
08310,TURBEVILLE VOL. FIRE DEPT.,TURBEVILLE VOL. FIRE DEPT.,TURBEVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,19,10,6,6,3,8,21,11,7,11,14,16,132
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,1,2,0,1,0,0,0,2,1,0,9
Page 32 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:11 AM,4/18/07 8:58:11 AM
