Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”
Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10104,MANGOHICK VOL. FIRE DEPT.,MANGOHICK VOL. FIRE DEPT.,MANGOHICK VOL. FIRE DEPT.,,,,,,,,,,
Count,1,3,2,2,0,6,6,0,1,2,0,2,25
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,2,2,1,1,2,1,3,2,1,0,19
10306,WHITE STONE VOL. FIRE DEPT.,WHITE STONE VOL. FIRE DEPT.,WHITE STONE VOL. FIRE DEPT.,,,,,,,,,,
Count,9,4,4,11,2,0,0,0,0,0,0,0,30
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,3,2,0,0,0,0,0,0,0,0,8
10307,UPPER LANCASTER VOL. FIRE,UPPER LANCASTER VOL. FIRE,UPPER LANCASTER VOL. FIRE,,,,,,,,,,
Count,8,6,11,12,8,5,6,6,12,10,11,6,101
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,2,0,0,2,0,0,0,0,0,0,8
10501,JONESVILLE VOL. FIRE DEPT.,JONESVILLE VOL. FIRE DEPT.,JONESVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,3,8,3,4,7,5,2,8,2,6,4,9,61
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
10502,KEOKEE VOL. FIRE DEPT.,KEOKEE VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,0,0,2,1,0,0,0,0,0,0,0,3
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
10503,PENNINGTON GAP VOL. FIRE,PENNINGTON GAP VOL. FIRE,PENNINGTON GAP VOL. FIRE,,,,,,,,,,
Count,2,6,3,0,4,2,4,5,10,7,11,8,62
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,2,2,0,0,0,2,0,0,0,0,8
Page 38 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:14 AM,4/18/07 8:58:14 AM
