Name: “Table 1 of 1 on page 15 of 82”,Name: “Table 1 of 1 on page 15 of 82”,Name: “Table 1 of 1 on page 15 of 82”,Name: “Table 1 of 1 on page 15 of 82”,Name: “Table 1 of 1 on page 15 of 82”,Name: “Table 1 of 1 on page 15 of 82”,Name: “Table 1 of 1 on page 15 of 82”,Name: “Table 1 of 1 on page 15 of 82”,Name: “Table 1 of 1 on page 15 of 82”,Name: “Table 1 of 1 on page 15 of 82”,Name: “Table 1 of 1 on page 15 of 82”,Name: “Table 1 of 1 on page 15 of 82”,Name: “Table 1 of 1 on page 15 of 82”,Name: “Table 1 of 1 on page 15 of 82”
Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
02904,TOGA VOL. FIRE DEPT.,TOGA VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,1,0,2,3,2,0,0,2,0,0,0,10
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,1,3,0,2,1,2,0,0,0,10
03110,ALTAVISTA VOL. FIRE,ALTAVISTA VOL. FIRE,,,,,,,,,,,
Count,13,10,20,11,18,14,14,12,15,18,19,23,187
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
03111,BROOKNEAL VOL. FIRE DEPT.,BROOKNEAL VOL. FIRE DEPT.,BROOKNEAL VOL. FIRE DEPT.,,,,,,,,,,
Count,7,15,16,8,11,6,9,9,5,12,6,8,112
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,1,1,0,0,0,0,0,0,1,0,5
03112,BROOKVILLE VOL. FIRE DEPT.,BROOKVILLE VOL. FIRE DEPT.,BROOKVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,24,27,47,38,31,34,27,33,29,57,38,29,414
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,0,2,4,1,2,1,0,2,2,1,22
03113,CONCORD VOL. FIRE DEPT.,CONCORD VOL. FIRE DEPT.,,,,,,,,,,,
Count,14,15,23,21,23,15,15,17,15,21,16,12,207
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,1,1,0,0,0,0,0,0,0,4
03114,GLADYS VOL. FIRE DEPT.,GLADYS VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,8,22,6,11,11,5,16,7,2,4,9,109
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,2,3,2,2,1,3,2,0,1,0,21
Page 15 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:02 AM,4/18/07 8:58:02 AM
