Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”
Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06102,Remington Fire and Rescue,Remington Fire and Rescue,,,,,,,,,,,
Count,34,43,45,55,28,35,0,0,0,0,0,0,240
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,5,6,5,3,4,0,0,0,0,0,0,26
06103,Marshall Fire Dept,Marshall Fire Dept,,,,,,,,,,,
Count,43,40,44,45,38,58,0,0,0,0,0,0,268
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
06104,The Plains Fire and Rescue Dep,The Plains Fire and Rescue Dep,The Plains Fire and Rescue Dep,,,,,,,,,,
Count,18,8,9,0,0,0,0,0,0,0,0,0,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,0,0,0,0,0,0,1
06107,Catlett Fire Dept,,,,,,,,,,,,
Count,70,54,36,29,12,11,6,11,17,13,16,3,278
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,1,0,0,0,0,0,0,0,0,3
06110,New Baltimore Fire and Rescue,New Baltimore Fire and Rescue,New Baltimore Fire and Rescue,,,,,,,,,,
Count,0,1,0,0,0,0,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
06111,Orlean Fire and Rescue Dept,Orlean Fire and Rescue Dept,Orlean Fire and Rescue Dept,,,,,,,,,,
Count,9,7,6,5,4,10,0,0,0,0,0,0,41
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,4,5,2,1,1,0,0,0,0,0,0,16
Page 23 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:06 AM,4/18/07 8:58:06 AM
