Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”
Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14312,GRETNA,,,,,,,,,,,,
Count,20,20,23,18,19,11,15,18,24,14,16,17,215
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,11,9,5,0,2,4,1,2,2,3,44
14313,BROSVILLE COMMUNITY,BROSVILLE COMMUNITY,,,,,,,,,,,
Count,50,32,59,55,46,40,45,50,48,44,38,56,563
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,5,5,7,11,10,10,10,2,3,8,8,88
14314,COOL BRANCH Volunteer Fire Co,COOL BRANCH Volunteer Fire Co,COOL BRANCH Volunteer Fire Co,,,,,,,,,,
Count,9,8,8,10,2,3,9,11,5,9,2,7,83
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,2,1,1,0,0,1,1,0,0,2,9
14315,Blairs Vol. Fire Department,Blairs Vol. Fire Department,,,,,,,,,,,
Count,82,54,62,63,69,56,63,53,57,46,56,54,715
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,16,18,20,16,13,8,6,3,2,9,4,3,118
14316,CALLANDS,,,,,,,,,,,,
Count,8,8,11,8,5,2,10,7,2,5,8,7,81
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,2,1,1,0,0,1,4,0,1,11
14317,DRY FORK VFD,,,,,,,,,,,,
Count,18,23,19,15,23,13,14,11,20,15,10,14,195
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,8,1,3,1,0,4,1,1,1,1,26
Page 53 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:20 AM,4/18/07 8:58:20 AM
