Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”
Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
11101,KENBRIDGE VOL. FIRE DEPT.,KENBRIDGE VOL. FIRE DEPT.,KENBRIDGE VOL. FIRE DEPT.,,,,,,,,,,
Count,9,7,6,10,5,4,4,10,6,4,3,7,75
Exposures,0,0,0,3,2,0,0,0,0,0,0,0,5
Aid Given,2,0,2,1,1,2,0,0,0,1,1,1,11
11102,MEHERRIN VOL. FIRE DEPT.,MEHERRIN VOL. FIRE DEPT.,MEHERRIN VOL. FIRE DEPT.,,,,,,,,,,
Count,36,26,46,33,25,29,33,43,27,34,39,25,396
Exposures,0,0,2,0,0,0,0,0,0,0,0,0,2
Aid Given,3,1,2,4,5,3,4,3,2,6,3,4,40
11103,VICTORIA FIRE & RESCUE INC.,VICTORIA FIRE & RESCUE INC.,VICTORIA FIRE & RESCUE INC.,,,,,,,,,,
Count,5,12,1,0,0,0,0,0,0,0,0,0,18
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,0,0,0,0,0,0,0,0,0,0,5
11501,MATHEWS VOL. FIRE DEPT.,MATHEWS VOL. FIRE DEPT.,,,,,,,,,,,
Count,21,25,34,29,15,28,25,29,37,24,18,17,302
Exposures,0,0,0,0,0,0,0,0,0,0,0,6,6
Aid Given,0,0,1,1,0,0,0,0,0,0,0,0,2
11701,BOYDTON VOL. FIRE DEPT.,BOYDTON VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,6,12,4,3,7,8,12,6,5,8,5,76
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,9,2,4,11,5,7,7,5,3,7,10,76
11702,Buckhorn Volunteer Fire Depart,Buckhorn Volunteer Fire Depart,Buckhorn Volunteer Fire Depart,,,,,,,,,,
Count,1,7,4,0,1,3,2,7,2,3,3,2,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,1,2,0,1,3,0,1,0,1,1,15
Page 43 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:16 AM,4/18/07 8:58:16 AM
