Name: “Table 1 of 1 on page 30 of 82”,Name: “Table 1 of 1 on page 30 of 82”,Name: “Table 1 of 1 on page 30 of 82”,Name: “Table 1 of 1 on page 30 of 82”,Name: “Table 1 of 1 on page 30 of 82”,Name: “Table 1 of 1 on page 30 of 82”,Name: “Table 1 of 1 on page 30 of 82”,Name: “Table 1 of 1 on page 30 of 82”,Name: “Table 1 of 1 on page 30 of 82”,Name: “Table 1 of 1 on page 30 of 82”,Name: “Table 1 of 1 on page 30 of 82”,Name: “Table 1 of 1 on page 30 of 82”,Name: “Table 1 of 1 on page 30 of 82”,Name: “Table 1 of 1 on page 30 of 82”
Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
07180,RICH CREEK VOL. FIRE DEPT.,RICH CREEK VOL. FIRE DEPT.,RICH CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,1,3,2,4,4,2,1,0,5,7,4,3,36
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,2,3,0,1,0,0,2,2,0,2,15
07301,Abingdon Vol. Fire & Rescue,Abingdon Vol. Fire & Rescue,Abingdon Vol. Fire & Rescue,,,,,,,,,,
Count,27,14,17,41,34,42,53,53,32,57,39,35,444
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,1,0,0,0,0,0,0,1
07310,GLOUCHESTER VOL. FIRE DEPT.,GLOUCHESTER VOL. FIRE DEPT.,GLOUCHESTER VOL. FIRE DEPT.,,,,,,,,,,
Count,46,46,74,44,52,56,56,54,66,58,53,82,687
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,0,0,0,0,0,0,0,2,1,5
07500,Goochand Co. Fire/Rescue Dept.,Goochand Co. Fire/Rescue Dept.,Goochand Co. Fire/Rescue Dept.,,,,,,,,,,
Count,55,40,69,84,66,74,55,57,51,44,35,50,680
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,16,8,13,5,12,12,8,11,7,5,4,109
07701,ELK CREEK VOL. FIRE DEPT.,ELK CREEK VOL. FIRE DEPT.,ELK CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,1,5,6,0,3,1,1,1,0,1,3,0,22
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,2,0,0,0,0,0,0,0,0,0,5
07702,FRIES VOL. FIRE DEPT.,FRIES VOL. FIRE DEPT.,,,,,,,,,,,
Count,6,8,5,7,4,2,4,6,2,1,2,0,47
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,2,0,0,1,0,0,2,0,0,5
Page 30 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:10 AM,4/18/07 8:58:10 AM
