Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”
Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
07703,INDEPENDENCE VOL. FIRE DEPT.,INDEPENDENCE VOL. FIRE DEPT.,INDEPENDENCE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,8,8,7,7,3,7,2,2,4,5,8,65
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,0,0,0,2,6,1,1,0,2,14
07706,RUGBY FIRE DEPT.,RUGBY FIRE DEPT.,,,,,,,,,,,
Count,4,3,4,4,5,2,2,4,7,4,3,1,43
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,2,1,0,0,1,0,0,1,1,2,10
07901,RUCKERSVILLE VOL. FIRE DEPT.,RUCKERSVILLE VOL. FIRE DEPT.,RUCKERSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,53,44,32,42,47,51,54,41,44,32,0,0,440
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,1,1,0,1,0,0,0,0,0,4
07902,Stanardsville Vol. Fire Co.,Stanardsville Vol. Fire Co.,,,,,,,,,,,
Count,0,0,0,0,15,17,16,18,17,8,12,13,116
Exposures,0,0,0,0,0,0,0,2,0,0,0,0,2
Aid Given,0,0,0,0,13,15,17,7,5,3,10,9,79
08301,CLOVER VOL. FIRE DEPT.,CLOVER VOL. FIRE DEPT.,,,,,,,,,,,
Count,18,16,12,16,17,3,8,2,0,5,16,10,123
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,6,2,2,0,1,2,0,1,0,2,19
08302,CLUSTER SPRINGS VOL. FIRE,CLUSTER SPRINGS VOL. FIRE,CLUSTER SPRINGS VOL. FIRE,,,,,,,,,,
Count,16,10,9,10,7,16,7,11,9,9,12,12,128
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,0,0,0,2,0,0,0,0,4,8
Page 31 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:10 AM,4/18/07 8:58:10 AM
