Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”
Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
13117,EASTVILLE VOL. FIRE CO. INC.,EASTVILLE VOL. FIRE CO. INC.,EASTVILLE VOL. FIRE CO. INC.,,,,,,,,,,
Count,5,1,9,5,1,4,4,6,9,5,4,8,61
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,3,8,6,10,6,9,9,6,6,7,4,82
13302,CALLAO VOL. FIRE DEPT.,CALLAO VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,6,7,6,4,5,9,5,9,11,9,10,88
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,9,1,1,1,0,0,0,0,0,2,17
13502,BURKEVILLE VOL. FIRE DEPT.,BURKEVILLE VOL. FIRE DEPT.,BURKEVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,22,21,21,36,22,34,34,36,25,21,26,20,318
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,5,9,9,5,5,1,5,3,7,10,4,67
13503,CREWE FIRE DEPT.,CREWE FIRE DEPT.,,,,,,,,,,,
Count,13,9,13,9,7,8,7,9,10,13,9,9,116
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,5,7,5,4,5,2,6,1,4,4,5,51
13504,BLACKSTONE VOL. FIRE DEPT.,BLACKSTONE VOL. FIRE DEPT.,BLACKSTONE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,31,41,25,26,13,25,12,16,189
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,1,0,0,0,0,0,0,0,1
13700,County of Orange Fire & EMS,County of Orange Fire & EMS,County of Orange Fire & EMS,,,,,,,,,,
Count,111,178,234,224,213,203,175,176,149,191,241,216,"2,311"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,16,25,14,6,6,3,5,4,8,1,3,109
Page 48 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:18 AM,4/18/07 8:58:18 AM
