Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”
Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14318,CASCADE VOL. FIRE DEPT.,CASCADE VOL. FIRE DEPT.,,,,,,,,,,,
Count,18,4,13,7,8,2,19,10,7,8,9,10,115
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,8,3,0,1,0,2,2,1,4,3,25
14319,KENTUCK VOL. FIRE DEPT.,KENTUCK VOL. FIRE DEPT.,,,,,,,,,,,
Count,22,8,25,7,12,14,21,16,15,4,7,17,168
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,7,2,2,1,4,2,2,4,4,2,35
14320,KEELING VOL. FIRE DEPT.,KEELING VOL. FIRE DEPT.,,,,,,,,,,,
Count,1,1,16,14,10,6,8,0,0,0,0,2,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,1,0,0,0,0,0,0,0,0,3,6
14321,LAUREL GROVE,,,,,,,,,,,,
Count,19,12,30,21,19,28,27,30,28,24,21,16,275
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,3,1,1,0,1,0,3,0,1,1,15
14501,POWHATAN CO. VOL. FIRE DEPT.,POWHATAN CO. VOL. FIRE DEPT.,POWHATAN CO. VOL. FIRE DEPT.,,,,,,,,,,
Count,48,36,50,25,39,35,34,21,24,36,16,29,393
Exposures,0,0,0,0,0,0,0,0,0,3,0,1,4
Aid Given,5,15,18,6,6,5,6,7,5,5,4,6,88
14502,HUGUENOT VOL. FIRE DEPT.,HUGUENOT VOL. FIRE DEPT.,HUGUENOT VOL. FIRE DEPT.,,,,,,,,,,
Count,1,4,4,1,1,0,35,3,35,18,28,9,139
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,1,2,1,2,0,0,6,1,6,7,4,1,31
Page 54 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:21 AM,4/18/07 8:58:21 AM
