Name: “Table 1 of 1 on page 10 of 82”,Name: “Table 1 of 1 on page 10 of 82”,Name: “Table 1 of 1 on page 10 of 82”,Name: “Table 1 of 1 on page 10 of 82”,Name: “Table 1 of 1 on page 10 of 82”,Name: “Table 1 of 1 on page 10 of 82”,Name: “Table 1 of 1 on page 10 of 82”,Name: “Table 1 of 1 on page 10 of 82”,Name: “Table 1 of 1 on page 10 of 82”,Name: “Table 1 of 1 on page 10 of 82”,Name: “Table 1 of 1 on page 10 of 82”,Name: “Table 1 of 1 on page 10 of 82”,Name: “Table 1 of 1 on page 10 of 82”,Name: “Table 1 of 1 on page 10 of 82”
Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01908,STEWARTSVILLE VOL. FIRE,STEWARTSVILLE VOL. FIRE,STEWARTSVILLE VOL. FIRE,,,,,,,,,,
Count,21,23,23,27,21,24,21,18,20,24,14,27,263
Exposures,0,0,0,1,0,0,0,0,0,0,0,0,1
Aid Given,3,8,10,6,5,5,1,2,0,3,3,2,48
01910,BIG ISLAND VOL. FIRE DEPT.,BIG ISLAND VOL. FIRE DEPT.,BIG ISLAND VOL. FIRE DEPT.,,,,,,,,,,
Count,8,9,15,5,8,18,10,14,14,13,10,17,141
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,6,2,3,0,8,2,2,2,3,2,36
01911,SAUNDERS VOL. FIRE DEPT.,SAUNDERS VOL. FIRE DEPT.,SAUNDERS VOL. FIRE DEPT.,,,,,,,,,,
Count,3,3,5,3,11,6,4,2,1,2,8,3,51
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,5,1,2,9,13,1,1,2,2,3,41
01912,Shady Grove Vol. Fire & Rescue,Shady Grove Vol. Fire & Rescue,Shady Grove Vol. Fire & Rescue,,,,,,,,,,
Count,4,4,3,14,14,21,8,17,12,18,13,9,137
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,3,2,0,0,0,2,1,0,1,1,12
02101,BLAND CO. VOL. FIRE DEPT.,BLAND CO. VOL. FIRE DEPT.,BLAND CO. VOL. FIRE DEPT.,,,,,,,,,,
Count,2,6,1,2,2,3,0,3,1,1,4,2,27
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,4,1,3,0,1,0,0,1,0,1,13
02102,CERES VOL. FIRE DEPT.,CERES VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,2,3,0,1,1,0,0,1,1,2,2,13
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,0,0,1,0,0,0,2
Page 10 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:00 AM,4/18/07 8:58:00 AM
