Name: “Table 1 of 1 on page 61 of 82”,Name: “Table 1 of 1 on page 61 of 82”,Name: “Table 1 of 1 on page 61 of 82”,Name: “Table 1 of 1 on page 61 of 82”,Name: “Table 1 of 1 on page 61 of 82”,Name: “Table 1 of 1 on page 61 of 82”,Name: “Table 1 of 1 on page 61 of 82”,Name: “Table 1 of 1 on page 61 of 82”,Name: “Table 1 of 1 on page 61 of 82”,Name: “Table 1 of 1 on page 61 of 82”,Name: “Table 1 of 1 on page 61 of 82”,Name: “Table 1 of 1 on page 61 of 82”,Name: “Table 1 of 1 on page 61 of 82”,Name: “Table 1 of 1 on page 61 of 82”
Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
16508,MCGAHEYSVILLE VOL. FIRE,MCGAHEYSVILLE VOL. FIRE,MCGAHEYSVILLE VOL. FIRE,,,,,,,,,,
Count,40,20,10,24,22,39,26,33,23,22,24,30,313
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,12,22,19,22,22,14,13,11,14,16,17,200
16515,Bridgewater Fire Company,Bridgewater Fire Company,,,,,,,,,,,
Count,60,48,45,47,49,40,46,44,39,60,68,57,603
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,16,7,10,15,18,12,15,9,18,8,11,149
16517,Cloverhill Fire and Rescue,Cloverhill Fire and Rescue,,,,,,,,,,,
Count,41,38,34,32,19,35,49,38,22,42,28,28,406
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,5,7,4,4,6,8,10,3,6,4,1,65
16520,Grottoes Fire Company,Grottoes Fire Company,,,,,,,,,,,
Count,37,27,50,46,39,55,44,49,55,47,46,39,534
Exposures,0,0,0,0,0,1,0,0,1,0,0,0,2
Aid Given,13,18,15,9,12,13,3,9,6,3,7,10,118
16544,Hose Company No. 4,Hose Company No. 4,,,,,,,,,,,
Count,46,48,32,65,55,64,60,55,47,60,73,76,681
Exposures,0,0,0,0,0,0,0,0,0,0,0,3,3
Aid Given,24,8,10,12,18,26,21,24,20,30,18,36,247
16702,DANTE VOL. FIRE DEPT.,DANTE VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,6,12,7,5,10,6,5,6,9,7,4,82
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,1,1,1,0,0,0,4
Page 61 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:24 AM,4/18/07 8:58:24 AM
