Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”
Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06700,FIRE ADMIN,,,,,,,,,,,,
Count,9,8,21,26,6,2,12,7,2,2,4,9,108
Exposures,0,0,0,0,0,0,3,0,0,0,0,0,3
Aid Given,0,1,1,1,1,3,0,0,0,0,0,1,8
06701,Boones Mill Vol. Fire Dept.,Boones Mill Vol. Fire Dept.,,,,,,,,,,,
Count,11,14,20,15,11,5,18,9,3,10,14,16,146
Exposures,0,0,0,0,0,0,2,0,0,0,0,0,2
Aid Given,2,0,3,1,2,1,0,0,1,1,2,1,14
06702,BURNT CHIMNEY VOL. FIRE DEPT.,BURNT CHIMNEY VOL. FIRE DEPT.,BURNT CHIMNEY VOL. FIRE DEPT.,,,,,,,,,,
Count,10,11,24,19,6,13,9,8,17,11,17,1,146
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,2,6,2,0,1,2,2,3,1,0,21
06703,CALLAWAY VOL. FIRE DEPT.,CALLAWAY VOL. FIRE DEPT.,CALLAWAY VOL. FIRE DEPT.,,,,,,,,,,
Count,3,4,6,2,4,7,8,0,1,0,2,1,38
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,1,3,0,0,1,4,3,0,1,3,5,25
06704,FERRUM VOL. FIRE DEPT.,FERRUM VOL. FIRE DEPT.,,,,,,,,,,,
Count,10,6,8,9,6,5,7,1,0,9,5,8,74
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,3,5,1,1,0,1,0,0,0,2,6,23
06705,FORK MOUNTAIN VOL. FIRE,FORK MOUNTAIN VOL. FIRE,,,,,,,,,,,
Count,4,6,10,6,6,7,2,1,3,1,1,3,50
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,3,3,0,1,0,2,0,0,2,4,18
Page 25 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:07 AM,4/18/07 8:58:07 AM
