Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”
Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
08904,DYER'S STORE VOL. FIRE DEPT.,DYER'S STORE VOL. FIRE DEPT.,DYER'S STORE VOL. FIRE DEPT.,,,,,,,,,,
Count,9,9,11,10,8,2,5,6,2,3,4,4,73
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,0,2,0,0,1,0,0,2,0,0,0,10
08906,HORSEPASTURE VOL. FIRE DEPT.,HORSEPASTURE VOL. FIRE DEPT.,HORSEPASTURE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,12,22,20,10,9,17,6,6,5,13,15,135
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,0,1,2,2,5,2,1,1,0,2,1,1,18
08908,RIDGEWAY VOL. FIRE DEPT.,RIDGEWAY VOL. FIRE DEPT.,RIDGEWAY VOL. FIRE DEPT.,,,,,,,,,,
Count,22,28,31,20,30,28,31,27,36,43,32,29,357
Exposures,2,0,0,1,0,0,0,0,0,0,0,0,3
Aid Given,5,4,7,3,3,0,2,3,0,1,1,6,35
09101,HIGHLAND CO. VOL. FIRE DEPT.,HIGHLAND CO. VOL. FIRE DEPT.,HIGHLAND CO. VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,1,0,0,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
09301,Carrollton Volunteer Fire Depa,Carrollton Volunteer Fire Depa,Carrollton Volunteer Fire Depa,,,,,,,,,,
Count,54,41,78,49,51,84,57,60,72,58,64,60,728
Exposures,0,0,0,0,0,1,0,0,0,0,0,0,1
Aid Given,9,18,12,16,17,16,19,30,35,29,14,8,223
09303,SMITHFIELD VOL. FIRE,SMITHFIELD VOL. FIRE,,,,,,,,,,,
Count,42,45,69,78,72,70,56,65,84,96,0,54,731
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,3,0,1,1,0,1,1,1,0,0,9
Page 36 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:13 AM,4/18/07 8:58:13 AM
