Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”
Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
11703,CHASE CITY VOL. FIRE DEPT.,CHASE CITY VOL. FIRE DEPT.,CHASE CITY VOL. FIRE DEPT.,,,,,,,,,,
Count,24,28,21,22,16,9,33,22,16,7,7,26,231
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,4,3,0,0,1,3,2,3,0,3,4,26
11704,CLARKSVILLE VOL. FIRE DEPT.,CLARKSVILLE VOL. FIRE DEPT.,CLARKSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,22,13,22,14,19,12,24,17,10,18,21,18,210
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,4,2,4,1,0,4,2,1,1,2,25
11705,LaCrosse Volunteer Fire Depart,LaCrosse Volunteer Fire Depart,LaCrosse Volunteer Fire Depart,,,,,,,,,,
Count,2,5,4,5,4,8,10,9,5,13,5,12,82
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,5,5,8,8,9,6,3,6,3,10,9,79
11706,PALMER SPRINGS VOL. FIRE,PALMER SPRINGS VOL. FIRE,PALMER SPRINGS VOL. FIRE,,,,,,,,,,
Count,3,1,1,0,2,3,5,3,1,4,4,1,28
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,2,1,4,4,1,0,0,1,1,16
11707,SOUTH HILL VOL. FIRE DEPT.,SOUTH HILL VOL. FIRE DEPT.,SOUTH HILL VOL. FIRE DEPT.,,,,,,,,,,
Count,32,22,18,33,45,33,28,24,41,31,35,37,379
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,4,2,1,4,6,4,4,1,3,2,2,37
11708,LAKE GASTON VOL. FIRE DEPT.,LAKE GASTON VOL. FIRE DEPT.,LAKE GASTON VOL. FIRE DEPT.,,,,,,,,,,
Count,3,4,7,2,7,2,3,3,3,3,5,2,44
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,3,0,3,0,1,2,0,10
Page 44 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:16 AM,4/18/07 8:58:16 AM
