Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”
Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
03707,RED HOUSE VOL. FIRE DEPT.,RED HOUSE VOL. FIRE DEPT.,RED HOUSE VOL. FIRE DEPT.,,,,,,,,,,
Count,1,0,1,10,1,2,1,7,4,0,0,0,27
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,1,0,0,0,0,0,0,0,2
04100,Chesterfield Fire & EMS,Chesterfield Fire & EMS,,,,,,,,,,,
Count,"2,155","1,893","2,409","2,248","2,290","2,260","2,299","2,253","2,339","2,437","2,336","2,381","27,300"
Exposures,2,2,0,0,0,0,0,1,0,1,0,1,7
Aid Given,3,11,12,6,4,7,13,7,9,18,8,13,111
04301,John H Enders Fire and Rescue,John H Enders Fire and Rescue,John H Enders Fire and Rescue,,,,,,,,,,
Count,17,17,17,14,19,16,14,15,9,17,16,10,181
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,10,17,10,6,8,8,7,3,5,4,3,87
04304,Boyce Volunteer Fire Company,Boyce Volunteer Fire Company,Boyce Volunteer Fire Company,,,,,,,,,,
Count,21,17,19,19,20,19,26,35,19,0,0,0,195
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,10,17,7,12,15,14,19,15,0,0,0,118
04306,SHENANDOAH FARMS VOL FIRE,SHENANDOAH FARMS VOL FIRE,SHENANDOAH FARMS VOL FIRE,,,,,,,,,,
Count,13,10,19,15,14,12,9,11,9,9,11,17,149
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,11,5,0,3,3,3,3,10,4,2,49
04308,Blue Ridge Fire and Rescue,Blue Ridge Fire and Rescue,,,,,,,,,,,
Count,2,4,13,6,4,5,0,0,0,0,0,0,34
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,12,6,6,5,8,5,0,0,0,0,0,0,42
Page 18 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:03 AM,4/18/07 8:58:03 AM
