Name: “Table 1 of 1 on page 20 of 82”,Name: “Table 1 of 1 on page 20 of 82”,Name: “Table 1 of 1 on page 20 of 82”,Name: “Table 1 of 1 on page 20 of 82”,Name: “Table 1 of 1 on page 20 of 82”,Name: “Table 1 of 1 on page 20 of 82”,Name: “Table 1 of 1 on page 20 of 82”,Name: “Table 1 of 1 on page 20 of 82”,Name: “Table 1 of 1 on page 20 of 82”,Name: “Table 1 of 1 on page 20 of 82”,Name: “Table 1 of 1 on page 20 of 82”,Name: “Table 1 of 1 on page 20 of 82”,Name: “Table 1 of 1 on page 20 of 82”,Name: “Table 1 of 1 on page 20 of 82”
Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
04704,SALEM VOL. FIRE DEPT.,SALEM VOL. FIRE DEPT.,,,,,,,,,,,
Count,12,12,15,16,5,9,12,7,14,8,15,9,134
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,6,17,15,7,11,10,5,10,9,11,17,122
04706,LITTLE FORK VFD & RESCUE CO.,LITTLE FORK VFD & RESCUE CO.,LITTLE FORK VFD & RESCUE CO.,,,,,,,,,,
Count,23,33,31,18,11,21,15,21,14,19,22,22,250
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,4,0,0,1,1,4,2,1,3,6,25
04707,REVA VOL. FIRE & RESCUE DEPT.,REVA VOL. FIRE & RESCUE DEPT.,REVA VOL. FIRE & RESCUE DEPT.,,,,,,,,,,
Count,8,0,0,0,0,0,0,0,0,0,0,0,8
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,0,0,0,0,0,0,0,0,0,0,0,7
04901,CARTERSVILLE VOL. FIRE DEPT.,CARTERSVILLE VOL. FIRE DEPT.,CARTERSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,1,5,7,6,9,5,1,4,4,2,3,3,50
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,3,2,0,1,2,0,1,1,2,1,14
04902,CUMBERLAND VOL. FIRE DEPT.,CUMBERLAND VOL. FIRE DEPT.,CUMBERLAND VOL. FIRE DEPT.,,,,,,,,,,
Count,6,0,0,9,5,0,0,0,0,1,0,1,22
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,1,3,0,0,0,0,0,0,0,5
04903,Randolph District VFD,Randolph District VFD,,,,,,,,,,,
Count,6,10,7,6,5,0,11,7,8,5,2,8,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 20 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:58:04 AM,4/18/07 8:58:04 AM
