Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”
Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2006,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00101,NEW CHURCH VOL. FIRE DEPT.,NEW CHURCH VOL. FIRE DEPT.,NEW CHURCH VOL. FIRE DEPT.,,,,,,,,,,
Count,4,6,8,9,10,7,6,7,17,9,10,13,106
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,4,5,1,0,4,1,0,0,0,0,19
00102,GREENBACKVILLE VOL. FIRE,GREENBACKVILLE VOL. FIRE,GREENBACKVILLE VOL. FIRE,,,,,,,,,,
Count,1,0,2,2,0,1,4,0,0,0,0,0,10
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,2,2,2,0,2,2,0,0,0,0,0,0,10
00104,ATLANTIC VOL. FIRE DEPT.,ATLANTIC VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,4,14,7,9,4,14,11,20,8,9,7,111
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,6,8,9,10,0,10,7,6,7,1,9,76
00105,SAXIS VOL. FIRE DEPT.,SAXIS VOL. FIRE DEPT.,,,,,,,,,,,
Count,2,3,4,13,3,2,2,0,8,0,3,1,41
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,2,3,4,0,1,1,4,4,2,2,29
00106,BLOXOM VOL. FIRE DEPT.,BLOXOM VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,4,10,7,4,6,3,4,5,2,1,5,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,4,6,6,3,2,3,3,0,2,0,7,39
00107,"Parksley Vol. Fire Co., Inc.","Parksley Vol. Fire Co., Inc.",,,,,,,,,,,
Count,16,18,17,11,9,13,8,15,22,15,10,13,167
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,3,6,10,5,9,3,7,4,9,4,5,74
Page 2 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/18/07 8:57:56 AM,4/18/07 8:57:56 AM
