,,,Created by: Dwight Crews (VA)
Incident By Time Series:,Hour of the Day,Hour of the Day,
Report Parameters:,,,
Report Period: From 01/01/2010 to 12/31/2010,,,
Time Series: Hour of the Day,,,
State: VA,Version: All,Status: All,Released: All
Report FDIDs*: All,,,
,,*Data from deactivated fire depts within the list was not included in the report.,*Data from deactivated fire depts within the list was not included in the report.
Page 1 of 7,,NFIRS 5.0 National Reporting System,Fri Mar 11 12:28:06 EST 2011
Incident By Time Series:,Hour of the Day,
Report Period: From 01/01/2010 to 12/31/2010,,
"Incident Total: 656,319",,
,Total Incidents *,
* - No Activity Incidents Excluded.,,
Page 2 of 7,NFIRS 5.0 National Reporting System,Fri Mar 11 13:24:22 EST 2011
Incident By Time Series:,Hour of the Day,
Report Period: From 01/01/2010 to 12/31/2010,,
"Incident Total: 28,235",,
,Fire Incidents,
Page 3 of 7,NFIRS 5.0 National Reporting System,Fri Mar 11 13:24:22 EST 2011
Incident By Time Series:,Hour of the Day,
Report Period: From 01/01/2010 to 12/31/2010,,
"Incident Total: 430,695",,
,EMS Incidents,
Page 4 of 7,NFIRS 5.0 National Reporting System,Fri Mar 11 13:24:22 EST 2011
Incident By Time Series:,Hour of the Day,
Report Period: From 01/01/2010 to 12/31/2010,,
"Incident Total: 54,061",,
,False Call Incidents,
Page 5 of 7,NFIRS 5.0 National Reporting System,Fri Mar 11 13:24:22 EST 2011
Incident By Time Series:,Hour of the Day,
Report Period: From 01/01/2010 to 12/31/2010,,
"Incident Total: 143,328",,
,All Other Incidents,
Page 6 of 7,NFIRS 5.0 National Reporting System,Fri Mar 11 13:24:22 EST 2011
Incident By Time Series:,Hour of the Day,
Page 7 of 7,NFIRS 5.0 National Reporting System,Fri Mar 11 13:24:22 EST 2011
