Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
161,Outside storage fire,104,0.01 %,4,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"405,026",0.19 %,"312,004",0.46 %,"717,030",0.25 %
162,Outside equipment fire,356,0.05 %,5,0,0.00 %,1,0.16 %,0,0.00 %,1,0.14 %,"2,022,760",0.93 %,"137,173",0.20 %,"2,159,933",0.76 %
,Outside gas or vapor,,,,,,,,,,,,,,,,,
163,,26,0.00 %,1,0,0.00 %,4,0.64 %,0,0.00 %,1,0.14 %,"52,200",0.02 %,"5,750",0.01 %,"57,950",0.02 %
,combustion explosion,,,,,,,,,,,,,,,,,
164,Outside mailbox fire,12,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,450,0.00 %,150,0.00 %,600,0.00 %
,"Cultivated vegetation,",,,,,,,,,,,,,,,,,
170,,53,0.01 %,1,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"15,920",0.01 %,"56,780",0.08 %,"72,700",0.03 %
,"crop fire, other",,,,,,,,,,,,,,,,,
,Cultivated grain or crop,,,,,,,,,,,,,,,,,
171,,28,0.00 %,1,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"67,935",0.03 %,"19,140",0.03 %,"87,075",0.03 %
,fire,,,,,,,,,,,,,,,,,
,Cultivated trees or,,,,,,,,,,,,,,,,,
173,,40,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"2,150",0.00 %,0,0.00 %,"2,150",0.00 %
,nursery stock fire,,,,,,,,,,,,,,,,,
,"Overpressure rupture,",,,,,,,,,,,,,,,,,
200,"explosion, overheat other",85,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"101,300",0.05 %,501,0.00 %,"101,801",0.04 %
,Overpressure rupture,,,,,,,,,,,,,,,,,
210,,27,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"from steam, other",,,,,,,,,,,,,,,,,
,Overpressure rupture of,,,,,,,,,,,,,,,,,
211,steam pipe or pipeline,19,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Overpressure rupture of,,,,,,,,,,,,,,,,,
212,,6,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,steam boiler,,,,,,,,,,,,,,,,,
,Page 5 of 18,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:34:56 EDT 2013,Thu Mar 14 07:34:56 EDT 2013,Thu Mar 14 07:34:56 EDT 2013
