Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”,Name: “Table 1 of 1 on page 8 of 18”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
340,"Search, other",46,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Search for person on,,,,,,,,,,,,,,,,,
341,,112,0.01 %,0,1,0.78 %,0,0.00 %,0,0.00 %,1,0.14 %,0,0.00 %,0,0.00 %,0,0.00 %
,land,,,,,,,,,,,,,,,,,
,Search for person in,,,,,,,,,,,,,,,,,
342,,65,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,water,,,,,,,,,,,,,,,,,
,Search for person,,,,,,,,,,,,,,,,,
343,,2,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,underground,,,,,,,,,,,,,,,,,
,"Extrication, rescue, other",,,,,,,,,,,,,,,,,
350,,182,0.02 %,0,1,0.78 %,0,0.00 %,0,0.00 %,0,0.00 %,"50,000",0.02 %,"5,000",0.01 %,"55,000",0.02 %
,Extrication of victim(s),,,,,,,,,,,,,,,,,
351,from building/structure,55,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"30,200",0.01 %,500,0.00 %,"30,700",0.01 %
,Extrication of victim(s),,,,,,,,,,,,,,,,,
352,,777,0.10 %,0,15,11.63 %,34,5.42 %,0,0.00 %,0,0.00 %,"1,031,200",0.48 %,"74,400",0.11 %,"1,105,600",0.39 %
,from vehicle,,,,,,,,,,,,,,,,,
,Removal of victim(s) from,,,,,,,,,,,,,,,,,
353,,"1,729",0.23 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.14 %,0,0.00 %,0,0.00 %,0,0.00 %
,stalled elevator,,,,,,,,,,,,,,,,,
,Trench/below grade,,,,,,,,,,,,,,,,,
354,,25,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,rescue,,,,,,,,,,,,,,,,,
355,Confined space rescue,26,0.00 %,0,0,0.00 %,1,0.16 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
356,High angle rescue,33,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Page 8 of 18,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:38:30 EDT 2013,Thu Mar 14 07:38:30 EDT 2013,Thu Mar 14 07:38:30 EDT 2013
