Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”,Name: “Table 1 of 1 on page 11 of 18”
Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,"Radiation leak,",,,,,,,,,,,,,,,,,
431,,1,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,radioactive material,,,,,,,,,,,,,,,,,
,Electrical,,,,,,,,,,,,,,,,,
440,wiring/equipment,"2,269",0.30 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.14 %,"289,606",0.13 %,"13,225",0.02 %,"302,831",0.11 %
,"problem, other",,,,,,,,,,,,,,,,,
,Heat from short circuit,,,,,,,,,,,,,,,,,
441,"(wiring), defective/worn",767,0.10 %,0,0,0.00 %,1,0.16 %,0,0.00 %,0,0.00 %,"4,655",0.00 %,"4,065",0.01 %,"8,720",0.00 %
442,Overheated motor,717,0.10 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"9,525",0.00 %,"16,050",0.02 %,"25,575",0.01 %
,Light ballast breakdown,,,,,,,,,,,,,,,,,
443,,115,0.02 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.14 %,250,0.00 %,"1,000",0.00 %,"1,250",0.00 %
444,Power line down,"5,630",0.75 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"20,800",0.01 %,0,0.00 %,"20,800",0.01 %
,"Arcing, shorted electrical",,,,,,,,,,,,,,,,,
445,,"2,619",0.35 %,0,0,0.00 %,1,0.16 %,0,0.00 %,1,0.14 %,"31,552",0.01 %,"11,685",0.02 %,"43,237",0.02 %
,equipment,,,,,,,,,,,,,,,,,
,"Biological hazard,",,,,,,,,,,,,,,,,,
451,confirmed or suspected,57,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"Accident, potential",,,,,,,,,,,,,,,,,
460,,874,0.12 %,0,2,1.55 %,1,0.16 %,0,0.00 %,0,0.00 %,"15,001",0.01 %,"3,101",0.00 %,"18,102",0.01 %
,"accident, other",,,,,,,,,,,,,,,,,
,Building or structure,,,,,,,,,,,,,,,,,
461,,358,0.05 %,0,0,0.00 %,2,0.32 %,0,0.00 %,0,0.00 %,"836,000",0.39 %,"66,101",0.10 %,"902,101",0.32 %
,weakened or collapsed,,,,,,,,,,,,,,,,,
462,Aircraft standby,733,0.10 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"660,000",0.30 %,"20,000",0.03 %,"680,000",0.24 %
,Page 11 of 18,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:38:32 EDT 2013,Thu Mar 14 07:38:32 EDT 2013,Thu Mar 14 07:38:32 EDT 2013
