Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”,Name: “Table 1 of 1 on page 3 of 18”
Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,"Fire in motor home,",,,,,,,,,,,,,,,,,
122,"camper, recreational",32,0.00 %,4,0,0.00 %,5,0.80 %,0,0.00 %,0,0.00 %,"323,050",0.15 %,"105,150",0.15 %,"428,200",0.15 %
,vehicle,,,,,,,,,,,,,,,,,
,"Fire in portable building,",,,,,,,,,,,,,,,,,
123,,24,0.00 %,1,0,0.00 %,1,0.16 %,0,0.00 %,0,0.00 %,"39,845",0.02 %,"30,350",0.04 %,"70,195",0.02 %
,fixed location,,,,,,,,,,,,,,,,,
,Mobile property (vehicle),,,,,,,,,,,,,,,,,
130,,464,0.06 %,17,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"1,048,600",0.48 %,"158,331",0.23 %,"1,206,931",0.42 %
,"fire, other",,,,,,,,,,,,,,,,,
131,Passenger vehicle fire,"3,131",0.42 %,78,4,3.10 %,22,3.51 %,0,0.00 %,10,1.45 %,"9,935,612",4.59 %,"854,331",1.26 %,"10,789,943",3.79 %
,Road freight or transport,,,,,,,,,,,,,,,,,
132,,328,0.04 %,8,1,0.78 %,1,0.16 %,0,0.00 %,1,0.14 %,"5,003,042",2.31 %,"1,170,505",1.72 %,"6,173,547",2.17 %
,vehicle fire,,,,,,,,,,,,,,,,,
133,Rail vehicle fire,9,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"125,000",0.06 %,"102,500",0.15 %,"227,500",0.08 %
134,Water vehicle fire,38,0.01 %,5,1,0.78 %,14,2.23 %,0,0.00 %,2,0.29 %,"527,640",0.24 %,"240,300",0.35 %,"767,940",0.27 %
135,Aircraft fire,4,0.00 %,1,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"45,000,000",20.78 %,"100,000",0.15 %,"45,100,000",15.85 %
,Self-propelled motor,,,,,,,,,,,,,,,,,
136,home or recreational,13,0.00 %,0,0,0.00 %,4,0.64 %,0,0.00 %,0,0.00 %,"30,100",0.01 %,"6,350",0.01 %,"36,450",0.01 %
,vehicle,,,,,,,,,,,,,,,,,
,Camper or recreational,,,,,,,,,,,,,,,,,
137,,46,0.01 %,4,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"911,392",0.42 %,"166,869",0.25 %,"1,078,261",0.38 %
,vehicle (RV) fire,,,,,,,,,,,,,,,,,
,Off-road vehicle or heavy,,,,,,,,,,,,,,,,,
138,,226,0.03 %,9,0,0.00 %,5,0.80 %,0,0.00 %,0,0.00 %,"5,222,187",2.41 %,"711,719",1.05 %,"5,933,906",2.09 %
,equipment fire,,,,,,,,,,,,,,,,,
,Page 3 of 18,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:34:55 EDT 2013,Thu Mar 14 07:34:55 EDT 2013,Thu Mar 14 07:34:55 EDT 2013
