Name: “Table 1 of 1 on page 19 of 85”,Name: “Table 1 of 1 on page 19 of 85”,Name: “Table 1 of 1 on page 19 of 85”,Name: “Table 1 of 1 on page 19 of 85”,Name: “Table 1 of 1 on page 19 of 85”,Name: “Table 1 of 1 on page 19 of 85”,Name: “Table 1 of 1 on page 19 of 85”,Name: “Table 1 of 1 on page 19 of 85”,Name: “Table 1 of 1 on page 19 of 85”,Name: “Table 1 of 1 on page 19 of 85”,Name: “Table 1 of 1 on page 19 of 85”,Name: “Table 1 of 1 on page 19 of 85”,Name: “Table 1 of 1 on page 19 of 85”,Name: “Table 1 of 1 on page 19 of 85”
Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
03702,CHARLOTTE CT. HOUSE VFD.,CHARLOTTE CT. HOUSE VFD.,CHARLOTTE CT. HOUSE VFD.,,,,,,,,,,
Count,2,4,2,2,3,2,0,2,2,1,1,6,27
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,1,0,1,0,0,3,1,0,2,11
03704,Drake Branch Vol. Fire Dept.,Drake Branch Vol. Fire Dept.,,,,,,,,,,,
Count,2,5,8,6,2,9,6,5,4,3,2,9,61
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,2,1,0,3,3,0,1,1,1,5,23
03707,RED HOUSE VOL. FIRE DEPT.,RED HOUSE VOL. FIRE DEPT.,RED HOUSE VOL. FIRE DEPT.,,,,,,,,,,
Count,2,5,4,4,1,2,2,1,4,0,2,2,29
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,0,0,0,0,0,0,0,0,0,2
04100,Chesterfield Fire & EMS,Chesterfield Fire & EMS,,,,,,,,,,,
Count,"2,244","2,129","2,541","2,421","2,528","2,475","2,503","2,781","2,349","2,459","2,359","2,560","29,349"
Exposures,0,6,5,4,1,5,11,10,0,7,0,2,51
Aid Given,5,10,8,7,12,14,10,11,10,5,8,9,109
04301,John H Enders Fire and Rescue,John H Enders Fire and Rescue,John H Enders Fire and Rescue,,,,,,,,,,
Count,17,24,0,0,0,0,0,0,0,0,0,0,41
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,9,0,0,0,0,0,0,0,0,0,0,14
04304,Boyce Volunteer Fire Company,Boyce Volunteer Fire Company,Boyce Volunteer Fire Company,,,,,,,,,,
Count,14,24,14,19,18,19,26,18,7,28,21,31,239
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,13,5,9,4,8,8,7,9,11,11,19,111
Page 19 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:23 AM,5/19/08 10:30:23 AM
