Name: “Table 1 of 1 on page 64 of 85”,Name: “Table 1 of 1 on page 64 of 85”,Name: “Table 1 of 1 on page 64 of 85”,Name: “Table 1 of 1 on page 64 of 85”,Name: “Table 1 of 1 on page 64 of 85”,Name: “Table 1 of 1 on page 64 of 85”,Name: “Table 1 of 1 on page 64 of 85”,Name: “Table 1 of 1 on page 64 of 85”,Name: “Table 1 of 1 on page 64 of 85”,Name: “Table 1 of 1 on page 64 of 85”,Name: “Table 1 of 1 on page 64 of 85”,Name: “Table 1 of 1 on page 64 of 85”,Name: “Table 1 of 1 on page 64 of 85”,Name: “Table 1 of 1 on page 64 of 85”
Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
16702,DANTE VOL. FIRE DEPT.,DANTE VOL. FIRE DEPT.,,,,,,,,,,,
Count,10,5,10,5,4,7,6,4,10,2,0,0,63
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,1,2,1,0,0,0,0,5
16703,HONAKER VOL. FIRE DEPT.,HONAKER VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,0,0,0,0,1,1,2,2,0,0,0,6
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
16705,BELFAST-ROSEDALE VOL. F.D.,BELFAST-ROSEDALE VOL. F.D.,BELFAST-ROSEDALE VOL. F.D.,,,,,,,,,,
Count,1,6,5,3,5,3,7,5,2,2,2,7,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,1,0,1,0,0,1,0,0,3
16706,COPPER CREEK-MOCCASIN VFD,COPPER CREEK-MOCCASIN VFD,COPPER CREEK-MOCCASIN VFD,,,,,,,,,,
Count,1,14,9,9,8,6,5,6,8,7,11,4,88
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,2,2,1,1,1,0,0,0,8
16707,"Castlewood Fire & Rescue, Inc.","Castlewood Fire & Rescue, Inc.","Castlewood Fire & Rescue, Inc.",,,,,,,,,,
Count,2,6,9,16,9,5,2,2,2,2,4,2,61
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,1,0,0,0,0,1,0,1,4
16901,Duffield Fire & Rescue,Duffield Fire & Rescue,,,,,,,,,,,
Count,2,5,12,6,7,3,3,3,3,9,3,3,59
Exposures,0,0,1,0,0,2,0,0,0,0,0,0,3
Aid Given,0,1,1,0,1,0,0,0,0,0,0,1,4
Page 64 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:37 AM,5/19/08 10:30:37 AM
