Name: “Table 1 of 1 on page 5 of 85”,Name: “Table 1 of 1 on page 5 of 85”,Name: “Table 1 of 1 on page 5 of 85”,Name: “Table 1 of 1 on page 5 of 85”,Name: “Table 1 of 1 on page 5 of 85”,Name: “Table 1 of 1 on page 5 of 85”,Name: “Table 1 of 1 on page 5 of 85”,Name: “Table 1 of 1 on page 5 of 85”,Name: “Table 1 of 1 on page 5 of 85”,Name: “Table 1 of 1 on page 5 of 85”,Name: “Table 1 of 1 on page 5 of 85”,Name: “Table 1 of 1 on page 5 of 85”,Name: “Table 1 of 1 on page 5 of 85”,Name: “Table 1 of 1 on page 5 of 85”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00360,STONY POINT VOL. FIRE DEPT.,STONY POINT VOL. FIRE DEPT.,STONY POINT VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,1,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
00370,SCOTTSVILLE VOL. FIRE DEPT.,SCOTTSVILLE VOL. FIRE DEPT.,SCOTTSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,17,31,25,23,21,15,26,18,15,24,16,7,238
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,13,4,5,7,4,4,5,4,8,11,7,80
00501,BOILING SPRINGS VOL. FIRE,BOILING SPRINGS VOL. FIRE,BOILING SPRINGS VOL. FIRE,,,,,,,,,,
Count,19,22,16,22,10,30,13,11,16,17,14,3,193
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,3,1,0,1,0,1,1,0,0,0,10
00503,FALLING SPRINGS VOL. FIRE,FALLING SPRINGS VOL. FIRE,FALLING SPRINGS VOL. FIRE,,,,,,,,,,
Count,3,4,3,7,4,3,6,2,4,0,2,1,39
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,1,0,0,0,3,0,0,0,2,7
00504,IRON GATE VOL. FIRE DEPT.,IRON GATE VOL. FIRE DEPT.,IRON GATE VOL. FIRE DEPT.,,,,,,,,,,
Count,1,3,2,2,0,1,0,3,4,0,5,2,23
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,0,0,0,0,3,1,2,0,2,11
00505,SELMA VOL. FIRE DEPT.,SELMA VOL. FIRE DEPT.,,,,,,,,,,,
Count,11,13,9,9,6,7,8,16,4,15,6,14,118
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,0,0,0,0,0,0,1
Page 5 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:19 AM,5/19/08 10:30:19 AM
