Name: “Table 1 of 1 on page 36 of 85”,Name: “Table 1 of 1 on page 36 of 85”,Name: “Table 1 of 1 on page 36 of 85”,Name: “Table 1 of 1 on page 36 of 85”,Name: “Table 1 of 1 on page 36 of 85”,Name: “Table 1 of 1 on page 36 of 85”,Name: “Table 1 of 1 on page 36 of 85”,Name: “Table 1 of 1 on page 36 of 85”,Name: “Table 1 of 1 on page 36 of 85”,Name: “Table 1 of 1 on page 36 of 85”,Name: “Table 1 of 1 on page 36 of 85”,Name: “Table 1 of 1 on page 36 of 85”,Name: “Table 1 of 1 on page 36 of 85”,Name: “Table 1 of 1 on page 36 of 85”
Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
08507,MECHANICSVILLE VOL. FIRE,MECHANICSVILLE VOL. FIRE,MECHANICSVILLE VOL. FIRE,,,,,,,,,,
Count,170,131,173,171,165,151,149,175,144,163,160,165,"1,917"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,25,21,19,20,16,22,18,9,11,18,13,24,216
08508,MONTPELIER VOL. FIRE DEPT.,MONTPELIER VOL. FIRE DEPT.,MONTPELIER VOL. FIRE DEPT.,,,,,,,,,,
Count,39,62,35,45,49,61,34,45,33,52,45,49,549
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,22,9,5,10,1,2,3,5,4,4,6,80
08509,ROCKVILLE VOL. FIRE DEPT.,ROCKVILLE VOL. FIRE DEPT.,ROCKVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,19,21,11,22,30,30,19,24,17,24,25,32,274
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,6,4,3,5,0,3,0,9,1,7,44
08510,CHICKAHOMINY FIRE DEPT.,CHICKAHOMINY FIRE DEPT.,,,,,,,,,,,
Count,73,51,82,81,70,85,76,75,62,95,80,59,889
Exposures,0,0,0,0,11,0,0,0,0,0,0,0,11
Aid Given,27,23,16,20,27,21,17,18,16,18,21,30,254
08511,FARRINGTON FIRE DEPARTMENT,FARRINGTON FIRE DEPARTMENT,FARRINGTON FIRE DEPARTMENT,,,,,,,,,,
Count,25,43,27,23,35,31,31,36,19,34,33,44,381
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,9,5,10,3,5,3,7,4,5,2,5,62
08512,BLACK CREEK FIRE DEPT.,BLACK CREEK FIRE DEPT.,,,,,,,,,,,
Count,19,22,21,20,27,26,19,19,17,18,17,19,244
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,23,12,16,14,17,10,10,21,7,11,13,13,167
Page 36 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:27 AM,5/19/08 10:30:27 AM
