Name: “Table 1 of 1 on page 82 of 85”,Name: “Table 1 of 1 on page 82 of 85”,Name: “Table 1 of 1 on page 82 of 85”,Name: “Table 1 of 1 on page 82 of 85”,Name: “Table 1 of 1 on page 82 of 85”,Name: “Table 1 of 1 on page 82 of 85”,Name: “Table 1 of 1 on page 82 of 85”,Name: “Table 1 of 1 on page 82 of 85”,Name: “Table 1 of 1 on page 82 of 85”,Name: “Table 1 of 1 on page 82 of 85”,Name: “Table 1 of 1 on page 82 of 85”,Name: “Table 1 of 1 on page 82 of 85”,Name: “Table 1 of 1 on page 82 of 85”,Name: “Table 1 of 1 on page 82 of 85”
Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
76000,Richmond Fire & Emergency Serv,Richmond Fire & Emergency Serv,Richmond Fire & Emergency Serv,,,,,,,,,,
Count,"2,158","2,123","2,368","2,324","2,462","2,313","2,516","2,502","2,072","2,183","2,029","2,162","27,212"
Exposures,1,8,15,14,2,13,6,5,4,8,2,9,87
Aid Given,4,6,7,4,5,1,3,2,1,2,0,0,35
77000,Roanoke Dept. of Fire/EMS,Roanoke Dept. of Fire/EMS,,,,,,,,,,,
Count,"1,762","1,822","1,927","1,905","2,017","1,927","2,028","2,089","1,913","1,907","1,805","1,886","22,988"
Exposures,0,1,0,0,1,3,3,2,1,3,4,7,25
Aid Given,17,19,17,25,14,14,18,20,13,21,10,10,198
77500,Salem Fire Department,Salem Fire Department,,,,,,,,,,,
Count,174,157,146,129,143,186,190,181,218,139,152,138,"1,953"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,11,4,3,3,3,1,2,3,3,9,2,50
78000,SOUTH BOSTON FIRE DEPT.,SOUTH BOSTON FIRE DEPT.,SOUTH BOSTON FIRE DEPT.,,,,,,,,,,
Count,132,107,140,129,122,128,142,133,122,119,146,153,"1,573"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,3,1,0,1,1,0,0,0,1,0,11
79000,Staunton Fire Department,Staunton Fire Department,,,,,,,,,,,
Count,185,277,185,163,200,180,184,190,162,200,198,153,"2,277"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,38,49,33,25,29,34,20,22,21,14,30,12,327
80000,Suffolk Fire Department,Suffolk Fire Department,,,,,,,,,,,
Count,945,872,29,932,933,963,952,956,903,"1,028",872,932,"10,317"
Exposures,0,0,0,1,0,0,0,0,0,0,0,1,2
Aid Given,4,7,0,4,1,8,6,4,5,3,5,3,50
Page 82 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:42 AM,5/19/08 10:30:42 AM
