Name: “Table 1 of 1 on page 31 of 85”,Name: “Table 1 of 1 on page 31 of 85”,Name: “Table 1 of 1 on page 31 of 85”,Name: “Table 1 of 1 on page 31 of 85”,Name: “Table 1 of 1 on page 31 of 85”,Name: “Table 1 of 1 on page 31 of 85”,Name: “Table 1 of 1 on page 31 of 85”,Name: “Table 1 of 1 on page 31 of 85”,Name: “Table 1 of 1 on page 31 of 85”,Name: “Table 1 of 1 on page 31 of 85”,Name: “Table 1 of 1 on page 31 of 85”,Name: “Table 1 of 1 on page 31 of 85”,Name: “Table 1 of 1 on page 31 of 85”,Name: “Table 1 of 1 on page 31 of 85”
Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
07150,PEARISBURG VOL. FIRE DEPT.,PEARISBURG VOL. FIRE DEPT.,PEARISBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,10,3,0,0,0,0,0,0,0,0,0,0,13
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,0,0,0,0,0,0,1
07160,PEMBROKE VOL. FIRE DEPT.,PEMBROKE VOL. FIRE DEPT.,PEMBROKE VOL. FIRE DEPT.,,,,,,,,,,
Count,9,7,7,10,3,8,4,7,10,8,11,9,93
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,4,2,0,1,1,1,2,1,2,2,19
07170,POPLAR HILL VOL. FIRE DEPT.,POPLAR HILL VOL. FIRE DEPT.,POPLAR HILL VOL. FIRE DEPT.,,,,,,,,,,
Count,0,5,6,3,2,4,4,1,0,2,2,4,33
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,0,0,0,0,1,1,0,0,0,4
07180,RICH CREEK VOL. FIRE DEPT.,RICH CREEK VOL. FIRE DEPT.,RICH CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,5,5,5,4,4,1,4,1,3,6,0,3,41
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,1,2,0,0,4
07301,Abingdon Vol. Fire & Rescue,Abingdon Vol. Fire & Rescue,Abingdon Vol. Fire & Rescue,,,,,,,,,,
Count,117,87,100,80,72,82,90,76,81,61,57,39,942
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,6,3,0,0,1,4,1,0,1,19
07310,GLOUCHESTER VOL. FIRE DEPT.,GLOUCHESTER VOL. FIRE DEPT.,GLOUCHESTER VOL. FIRE DEPT.,,,,,,,,,,
Count,60,57,65,58,50,37,45,63,54,80,60,45,674
Exposures,0,0,0,1,0,0,0,0,0,0,0,0,1
Aid Given,3,1,5,1,0,1,0,0,2,1,1,1,16
Page 31 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:26 AM,5/19/08 10:30:26 AM
