Name: “Table 1 of 1 on page 72 of 85”,Name: “Table 1 of 1 on page 72 of 85”,Name: “Table 1 of 1 on page 72 of 85”,Name: “Table 1 of 1 on page 72 of 85”,Name: “Table 1 of 1 on page 72 of 85”,Name: “Table 1 of 1 on page 72 of 85”,Name: “Table 1 of 1 on page 72 of 85”,Name: “Table 1 of 1 on page 72 of 85”,Name: “Table 1 of 1 on page 72 of 85”,Name: “Table 1 of 1 on page 72 of 85”,Name: “Table 1 of 1 on page 72 of 85”,Name: “Table 1 of 1 on page 72 of 85”,Name: “Table 1 of 1 on page 72 of 85”,Name: “Table 1 of 1 on page 72 of 85”
Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
18704,SHENANDOAH SHORES FIRE,SHENANDOAH SHORES FIRE,SHENANDOAH SHORES FIRE,,,,,,,,,,
Count,5,10,2,8,6,6,12,4,0,2,5,3,63
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,5,2,5,6,1,1,5,7,6,2,6,57
18705,FORTSMOUTH FIRE DEPT.,FORTSMOUTH FIRE DEPT.,,,,,,,,,,,
Count,9,9,12,13,9,3,8,13,13,16,17,19,141
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,8,4,13,21,13,13,13,7,13,10,12,134
18706,LINDEN VOL. FIRE DEPT.,LINDEN VOL. FIRE DEPT.,,,,,,,,,,,
Count,17,23,26,47,21,21,29,34,30,24,28,36,336
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,47,35,37,33,34,24,23,37,16,28,23,7,344
18707,N. WARREN CO FIRE & RESCUE,N. WARREN CO FIRE & RESCUE,N. WARREN CO FIRE & RESCUE,,,,,,,,,,
Count,21,20,15,17,9,11,15,29,14,26,30,27,234
Exposures,0,0,0,1,0,0,0,0,0,0,0,0,1
Aid Given,16,14,8,21,9,16,13,10,11,18,18,24,178
19104,GLADE SPRING VOL. FIRE DEPT.,GLADE SPRING VOL. FIRE DEPT.,GLADE SPRING VOL. FIRE DEPT.,,,,,,,,,,
Count,9,14,16,9,12,17,10,7,9,9,9,14,135
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,1,0,0,0,0,0,3,0,0,6
19105,MEADOWVIEW VOL. FIRE DEPT.,MEADOWVIEW VOL. FIRE DEPT.,MEADOWVIEW VOL. FIRE DEPT.,,,,,,,,,,
Count,11,5,12,14,16,15,10,19,12,21,19,6,160
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,1,0,1,2,4
Page 72 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:39 AM,5/19/08 10:30:39 AM
