Name: “Table 1 of 1 on page 75 of 85”,Name: “Table 1 of 1 on page 75 of 85”,Name: “Table 1 of 1 on page 75 of 85”,Name: “Table 1 of 1 on page 75 of 85”,Name: “Table 1 of 1 on page 75 of 85”,Name: “Table 1 of 1 on page 75 of 85”,Name: “Table 1 of 1 on page 75 of 85”,Name: “Table 1 of 1 on page 75 of 85”,Name: “Table 1 of 1 on page 75 of 85”,Name: “Table 1 of 1 on page 75 of 85”,Name: “Table 1 of 1 on page 75 of 85”,Name: “Table 1 of 1 on page 75 of 85”,Name: “Table 1 of 1 on page 75 of 85”,Name: “Table 1 of 1 on page 75 of 85”
Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
19550,BIG STONE GAP VOL. FIRE DEPT.,BIG STONE GAP VOL. FIRE DEPT.,BIG STONE GAP VOL. FIRE DEPT.,,,,,,,,,,
Count,8,11,9,8,15,6,7,9,8,11,8,9,109
Exposures,0,0,0,0,0,0,0,1,0,0,0,0,1
Aid Given,1,0,0,0,2,1,3,1,3,1,1,2,15
19570,POUND VOL. FIRE DEPT.,POUND VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,4,3,0,0,0,0,0,0,0,0,0,12
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,0,0,0,0,1
19580,SAINT PAUL VOL. FIRE DEPT.,SAINT PAUL VOL. FIRE DEPT.,SAINT PAUL VOL. FIRE DEPT.,,,,,,,,,,
Count,2,2,5,3,3,6,8,3,0,0,0,5,37
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,1,0,0,0,0,1,0,2
19590,WISE VOL. FIRE DEPT.,WISE VOL. FIRE DEPT.,,,,,,,,,,,
Count,18,13,17,12,12,11,22,12,14,15,13,14,173
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,1,0,0,0,0,0,1
19701,BARREN SPRINGS VOL. FIRE,BARREN SPRINGS VOL. FIRE,BARREN SPRINGS VOL. FIRE,,,,,,,,,,
Count,1,3,5,3,3,3,6,1,4,5,3,2,39
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,1,2,0,0,1,1,0,1,1,9
19702,IVANHOE VOL. FIRE DEPT.,IVANHOE VOL. FIRE DEPT.,,,,,,,,,,,
Count,1,3,1,1,0,4,0,0,0,0,0,0,10
Exposures,0,0,0,0,0,1,0,0,0,0,0,0,1
Aid Given,1,2,0,0,0,0,1,0,2,7,0,0,13
Page 75 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:40 AM,5/19/08 10:30:40 AM
