Name: “Table 1 of 1 on page 42 of 85”,Name: “Table 1 of 1 on page 42 of 85”,Name: “Table 1 of 1 on page 42 of 85”,Name: “Table 1 of 1 on page 42 of 85”,Name: “Table 1 of 1 on page 42 of 85”,Name: “Table 1 of 1 on page 42 of 85”,Name: “Table 1 of 1 on page 42 of 85”,Name: “Table 1 of 1 on page 42 of 85”,Name: “Table 1 of 1 on page 42 of 85”,Name: “Table 1 of 1 on page 42 of 85”,Name: “Table 1 of 1 on page 42 of 85”,Name: “Table 1 of 1 on page 42 of 85”,Name: “Table 1 of 1 on page 42 of 85”,Name: “Table 1 of 1 on page 42 of 85”
Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10702,PURCELLVILLE VOL. FIRE DEPT.,PURCELLVILLE VOL. FIRE DEPT.,PURCELLVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,36,54,40,41,42,37,49,28,31,32,0,0,390
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,26,16,11,21,13,24,20,11,12,0,0,167
10703,MIDDLEBURG VOL. FIRE DEPT.,MIDDLEBURG VOL. FIRE DEPT.,MIDDLEBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,7,10,9,13,9,8,8,11,7,6,6,9,103
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,7,5,1,2,3,2,4,1,0,2,7,39
10704,ROUND HILL VOL. FIRE DEPT.,ROUND HILL VOL. FIRE DEPT.,ROUND HILL VOL. FIRE DEPT.,,,,,,,,,,
Count,13,33,13,28,37,23,37,25,24,25,20,33,311
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,4,5,3,4,6,10,4,6,3,4,3,61
10705,HAMILTON VOL. FIRE DEPT.,HAMILTON VOL. FIRE DEPT.,,,,,,,,,,,
Count,27,32,24,39,36,27,23,23,30,31,0,0,292
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,20,12,13,19,6,22,12,5,10,0,0,130
10706,ASHBURN FIRE & RESCUE,ASHBURN FIRE & RESCUE,,,,,,,,,,,
Count,383,371,349,372,389,325,410,367,354,376,388,382,"4,466"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,30,31,29,33,31,39,35,28,14,19,20,40,349
10707,ALDIE VOL. FIRE DEPT.,ALDIE VOL. FIRE DEPT.,,,,,,,,,,,
Count,14,26,18,27,14,13,26,18,21,20,15,20,232
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,4,5,11,8,9,17,8,6,4,7,5,88
Page 42 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:30 AM,5/19/08 10:30:30 AM
