Name: “Table 1 of 1 on page 2 of 85”,Name: “Table 1 of 1 on page 2 of 85”,Name: “Table 1 of 1 on page 2 of 85”,Name: “Table 1 of 1 on page 2 of 85”,Name: “Table 1 of 1 on page 2 of 85”,Name: “Table 1 of 1 on page 2 of 85”,Name: “Table 1 of 1 on page 2 of 85”,Name: “Table 1 of 1 on page 2 of 85”,Name: “Table 1 of 1 on page 2 of 85”,Name: “Table 1 of 1 on page 2 of 85”,Name: “Table 1 of 1 on page 2 of 85”,Name: “Table 1 of 1 on page 2 of 85”,Name: “Table 1 of 1 on page 2 of 85”,Name: “Table 1 of 1 on page 2 of 85”
Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00101,NEW CHURCH VOL. FIRE DEPT.,NEW CHURCH VOL. FIRE DEPT.,NEW CHURCH VOL. FIRE DEPT.,,,,,,,,,,
Count,13,9,11,33,9,14,0,0,0,0,0,0,89
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,5,5,2,3,0,0,0,0,0,0,16
00102,GREENBACKVILLE VOL. FIRE,GREENBACKVILLE VOL. FIRE,GREENBACKVILLE VOL. FIRE,,,,,,,,,,
Count,5,2,6,2,1,8,1,3,3,2,2,3,38
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,3,0,0,5,2,2,0,2,3,19
00103,CHINCOTEAGUE VOL. FIRE DEPT.,CHINCOTEAGUE VOL. FIRE DEPT.,CHINCOTEAGUE VOL. FIRE DEPT.,,,,,,,,,,
Count,1,0,4,1,2,2,3,4,2,4,4,1,28
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
00104,ATLANTIC VOL. FIRE DEPT.,ATLANTIC VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,3,8,7,3,4,16,6,7,10,16,15,98
Exposures,0,0,0,0,0,0,0,0,0,3,0,0,3
Aid Given,7,8,8,8,8,7,10,3,12,8,11,5,95
00105,SAXIS VOL. FIRE DEPT.,SAXIS VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,3,2,5,2,1,2,3,9,7,1,3,41
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,3,3,0,3,2,1,3,0,2,3,22
00106,BLOXOM VOL. FIRE DEPT.,BLOXOM VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,10,6,4,8,7,1,20,13,7,15,13,112
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,4,6,3,5,3,0,1,3,4,4,5,43
Page 2 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:18 AM,5/19/08 10:30:18 AM
