Name: “Table 1 of 1 on page 43 of 85”,Name: “Table 1 of 1 on page 43 of 85”,Name: “Table 1 of 1 on page 43 of 85”,Name: “Table 1 of 1 on page 43 of 85”,Name: “Table 1 of 1 on page 43 of 85”,Name: “Table 1 of 1 on page 43 of 85”,Name: “Table 1 of 1 on page 43 of 85”,Name: “Table 1 of 1 on page 43 of 85”,Name: “Table 1 of 1 on page 43 of 85”,Name: “Table 1 of 1 on page 43 of 85”,Name: “Table 1 of 1 on page 43 of 85”,Name: “Table 1 of 1 on page 43 of 85”,Name: “Table 1 of 1 on page 43 of 85”,Name: “Table 1 of 1 on page 43 of 85”
Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10708,Philomont Vol. Fire Dept.,Philomont Vol. Fire Dept.,,,,,,,,,,,
Count,16,15,19,21,16,21,17,10,23,9,14,27,208
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,15,26,15,21,14,19,24,13,2,12,10,27,198
10709,ARCOLA-PLEASANT VAL. FIRE,ARCOLA-PLEASANT VAL. FIRE,ARCOLA-PLEASANT VAL. FIRE,,,,,,,,,,
Count,45,119,100,107,108,96,103,80,99,112,93,118,"1,180"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
10710,LUCKETTS VOL. FIRE DEPT.,LUCKETTS VOL. FIRE DEPT.,LUCKETTS VOL. FIRE DEPT.,,,,,,,,,,
Count,16,19,16,26,19,15,19,11,16,20,9,12,198
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,14,5,10,8,11,9,19,13,10,9,9,13,130
10711,STERLING PARK VOL. FIRE DEPT.,STERLING PARK VOL. FIRE DEPT.,STERLING PARK VOL. FIRE DEPT.,,,,,,,,,,
Count,225,271,237,251,310,231,257,262,256,228,221,286,"3,035"
Exposures,0,0,0,1,0,0,0,0,0,0,0,0,1
Aid Given,8,9,7,11,9,10,2,4,7,6,4,7,84
10712,LOVETTSVILLE VOL. FIRE DEPT.,LOVETTSVILLE VOL. FIRE DEPT.,LOVETTSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,22,30,25,23,26,24,24,23,20,15,0,0,232
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,10,7,7,6,10,17,11,5,13,0,0,92
10716,NEERSVILLE VOL. VOL. FIRE,NEERSVILLE VOL. VOL. FIRE,NEERSVILLE VOL. VOL. FIRE,,,,,,,,,,
Count,9,18,10,15,14,15,18,19,13,11,10,16,168
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,7,15,9,16,8,19,9,8,5,11,16,133
Page 43 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:30 AM,5/19/08 10:30:30 AM
