Name: “Table 1 of 1 on page 8 of 85”,Name: “Table 1 of 1 on page 8 of 85”,Name: “Table 1 of 1 on page 8 of 85”,Name: “Table 1 of 1 on page 8 of 85”,Name: “Table 1 of 1 on page 8 of 85”,Name: “Table 1 of 1 on page 8 of 85”,Name: “Table 1 of 1 on page 8 of 85”,Name: “Table 1 of 1 on page 8 of 85”,Name: “Table 1 of 1 on page 8 of 85”,Name: “Table 1 of 1 on page 8 of 85”,Name: “Table 1 of 1 on page 8 of 85”,Name: “Table 1 of 1 on page 8 of 85”,Name: “Table 1 of 1 on page 8 of 85”,Name: “Table 1 of 1 on page 8 of 85”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01503,MIDDLEBROOK VOL. FIRE DEPT.,MIDDLEBROOK VOL. FIRE DEPT.,MIDDLEBROOK VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,13,10,0,15,3,17,29,17,20,18,142
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,0,0,1,0,0,1,0,2,0,6
01504,CHURCHVILLE VOL. FIRE DEPT.,CHURCHVILLE VOL. FIRE DEPT.,CHURCHVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,39,59,44,37,39,58,36,34,43,7,4,0,400
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,16,9,12,6,12,16,8,8,7,2,2,0,98
01505,WEYERS CAVE VOL. FIRE DEPT.,WEYERS CAVE VOL. FIRE DEPT.,WEYERS CAVE VOL. FIRE DEPT.,,,,,,,,,,
Count,56,52,40,46,42,37,51,47,43,46,47,38,545
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,14,8,8,5,4,6,15,8,3,2,11,92
01506,VERONA FIRE DEPARTMENT,VERONA FIRE DEPARTMENT,VERONA FIRE DEPARTMENT,,,,,,,,,,
Count,80,82,65,54,80,66,64,70,56,74,55,58,804
Exposures,0,0,0,1,0,0,0,0,0,0,0,0,1
Aid Given,8,5,2,8,9,2,2,1,7,0,8,3,55
01507,STUARTS DRAFT VOL. FIRE,STUARTS DRAFT VOL. FIRE,,,,,,,,,,,
Count,78,115,91,90,82,110,88,59,68,49,39,28,897
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,8,14,7,8,1,2,1,3,1,0,1,50
01508,CRAIGSVILLE VOL. FIRE DEPT.,CRAIGSVILLE VOL. FIRE DEPT.,CRAIGSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,8,10,7,9,7,11,8,8,7,5,9,9,98
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,1,1,0,0,1,0,0,0,0,4
Page 8 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:20 AM,5/19/08 10:30:20 AM
