Name: “Table 1 of 1 on page 84 of 85”,Name: “Table 1 of 1 on page 84 of 85”,Name: “Table 1 of 1 on page 84 of 85”,Name: “Table 1 of 1 on page 84 of 85”,Name: “Table 1 of 1 on page 84 of 85”,Name: “Table 1 of 1 on page 84 of 85”,Name: “Table 1 of 1 on page 84 of 85”,Name: “Table 1 of 1 on page 84 of 85”,Name: “Table 1 of 1 on page 84 of 85”,Name: “Table 1 of 1 on page 84 of 85”,Name: “Table 1 of 1 on page 84 of 85”,Name: “Table 1 of 1 on page 84 of 85”,Name: “Table 1 of 1 on page 84 of 85”,Name: “Table 1 of 1 on page 84 of 85”
Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
83000,Williamsburg,Fire Department,Fire Department,,,,,,,,,,
Count,160,172,218,213,244,225,237,239,217,223,209,200,"2,557"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,35,39,25,38,42,45,44,61,28,47,33,27,464
84000,Winchester Fire Department,Winchester Fire Department,,,,,,,,,,,
Count,417,400,392,449,481,405,418,381,433,419,361,458,"5,014"
Exposures,0,0,0,3,0,0,0,0,0,0,0,0,3
Aid Given,45,49,31,49,56,30,44,50,33,61,42,45,535
92002,Metro. Wash. Airports Fire,Metro. Wash. Airports Fire,,,,,,,,,,,
Count,373,387,433,476,441,474,477,449,405,399,368,363,"5,045"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,80,108,105,119,118,103,89,108,110,120,111,123,"1,294"
92005,RIA ARFF STATION,RIA ARFF STATION,,,,,,,,,,,
Count,0,0,0,0,0,0,0,57,0,0,0,0,57
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,3,0,0,0,0,3
92007,Shenandoah Valley Airport Fire,Shenandoah Valley Airport Fire,Shenandoah Valley Airport Fire,,,,,,,,,,
Count,2,1,0,1,4,1,1,0,1,0,0,1,12
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,1,0,0,0,0,0,0,0,2
92008,Lynchburg Regional Airport,Lynchburg Regional Airport,,,,,,,,,,,
Count,5,4,2,4,3,1,2,6,1,6,5,2,41
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 84 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:42 AM,5/19/08 10:30:42 AM
