Name: “Table 1 of 1 on page 3 of 85”,Name: “Table 1 of 1 on page 3 of 85”,Name: “Table 1 of 1 on page 3 of 85”,Name: “Table 1 of 1 on page 3 of 85”,Name: “Table 1 of 1 on page 3 of 85”,Name: “Table 1 of 1 on page 3 of 85”,Name: “Table 1 of 1 on page 3 of 85”,Name: “Table 1 of 1 on page 3 of 85”,Name: “Table 1 of 1 on page 3 of 85”,Name: “Table 1 of 1 on page 3 of 85”,Name: “Table 1 of 1 on page 3 of 85”,Name: “Table 1 of 1 on page 3 of 85”,Name: “Table 1 of 1 on page 3 of 85”,Name: “Table 1 of 1 on page 3 of 85”
Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00107,"Parksley Vol. Fire Co., Inc.","Parksley Vol. Fire Co., Inc.",,,,,,,,,,,
Count,13,7,20,18,14,13,19,13,20,11,15,16,179
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,4,4,3,7,7,10,4,9,3,7,7,70
00108,TASLEY VOL. FIRE DEPT.,TASLEY VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,5,5,10,6,12,9,5,11,6,9,5,91
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,6,6,3,6,9,8,6,6,3,11,8,81
00109,ONANCOCK VOL. FIRE DEPT.,ONANCOCK VOL. FIRE DEPT.,ONANCOCK VOL. FIRE DEPT.,,,,,,,,,,
Count,7,3,6,6,7,5,6,3,7,7,8,5,70
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,7,8,4,3,4,5,1,4,5,5,2,57
00110,MELFA VOL. FIRE DEPT.,MELFA VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,1,5,4,2,8,5,5,5,10,8,2,60
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,5,0,1,2,4,1,0,0,4,3,25
00111,WACHAPREAGUE VOL. FIRE,WACHAPREAGUE VOL. FIRE,WACHAPREAGUE VOL. FIRE,,,,,,,,,,
Count,0,2,3,3,2,0,4,0,2,2,0,0,18
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,3,2,2,3,3,2,0,5,5,3,32
00112,PAINTER VOL. FIRE DEPT.,PAINTER VOL. FIRE DEPT.,,,,,,,,,,,
Count,9,4,10,7,6,11,12,6,9,9,5,6,94
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,1,3,1,7,1,3,3,3,0,24
Page 3 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:19 AM,5/19/08 10:30:19 AM
