Name: “Table 1 of 1 on page 20 of 85”,Name: “Table 1 of 1 on page 20 of 85”,Name: “Table 1 of 1 on page 20 of 85”,Name: “Table 1 of 1 on page 20 of 85”,Name: “Table 1 of 1 on page 20 of 85”,Name: “Table 1 of 1 on page 20 of 85”,Name: “Table 1 of 1 on page 20 of 85”,Name: “Table 1 of 1 on page 20 of 85”,Name: “Table 1 of 1 on page 20 of 85”,Name: “Table 1 of 1 on page 20 of 85”,Name: “Table 1 of 1 on page 20 of 85”,Name: “Table 1 of 1 on page 20 of 85”,Name: “Table 1 of 1 on page 20 of 85”,Name: “Table 1 of 1 on page 20 of 85”
Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
04306,SHENANDOAH FARMS VOL FIRE,SHENANDOAH FARMS VOL FIRE,SHENANDOAH FARMS VOL FIRE,,,,,,,,,,
Count,17,10,15,24,16,25,17,14,22,16,28,28,232
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,7,3,6,3,0,6,1,2,2,2,4,44
04308,Blue Ridge Fire and Rescue,Blue Ridge Fire and Rescue,,,,,,,,,,,
Count,14,9,7,13,11,15,15,8,15,14,16,16,153
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,11,6,7,10,10,13,7,8,5,9,15,112
04501,JOHN'S CREEK VOL. FIRE DEPT.,JOHN'S CREEK VOL. FIRE DEPT.,JOHN'S CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,0,0,0
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
04502,PAINT BANK VOL. FIRE DEPT.,PAINT BANK VOL. FIRE DEPT.,PAINT BANK VOL. FIRE DEPT.,,,,,,,,,,
Count,3,2,4,2,4,4,2,1,2,5,2,2,33
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,1,4,1,1,0,0,0,1,0,0,10
04503,SIMMONSVILLE VOL. FIRE DEPT.,SIMMONSVILLE VOL. FIRE DEPT.,SIMMONSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,1,4,2,7,3,2,2,2,5,5,1,2,36
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,1,1
04504,NEW CASTLE VOL. FIRE DEPT.,NEW CASTLE VOL. FIRE DEPT.,NEW CASTLE VOL. FIRE DEPT.,,,,,,,,,,
Count,9,5,9,10,3,3,7,11,9,5,7,8,86
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 20 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:24 AM,5/19/08 10:30:24 AM
