Name: “Table 1 of 1 on page 81 of 85”,Name: “Table 1 of 1 on page 81 of 85”,Name: “Table 1 of 1 on page 81 of 85”,Name: “Table 1 of 1 on page 81 of 85”,Name: “Table 1 of 1 on page 81 of 85”,Name: “Table 1 of 1 on page 81 of 85”,Name: “Table 1 of 1 on page 81 of 85”,Name: “Table 1 of 1 on page 81 of 85”,Name: “Table 1 of 1 on page 81 of 85”,Name: “Table 1 of 1 on page 81 of 85”,Name: “Table 1 of 1 on page 81 of 85”,Name: “Table 1 of 1 on page 81 of 85”,Name: “Table 1 of 1 on page 81 of 85”,Name: “Table 1 of 1 on page 81 of 85”
Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
71000,Norfolk Fire-Rescue,Norfolk Fire-Rescue,,,,,,,,,,,
Count,"1,513","1,598","1,655","1,562","1,725","1,617","1,870","1,820","1,828","2,025","1,696","1,832","20,741"
Exposures,0,0,5,0,2,1,1,1,0,0,0,2,12
Aid Given,0,0,0,2,0,0,0,1,1,0,0,2,6
72000,Norton Fire Department,Norton Fire Department,,,,,,,,,,,
Count,2,11,9,5,5,7,7,10,13,9,9,3,90
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
73000,Petersburg Fire and Rescue,Petersburg Fire and Rescue,,,,,,,,,,,
Count,278,251,276,274,300,271,261,257,274,249,301,285,"3,277"
Exposures,1,0,0,0,1,2,0,3,2,1,1,0,11
Aid Given,13,9,11,8,13,8,12,13,4,5,16,4,116
73500,Poquoson Fire/Rescue,Poquoson Fire/Rescue,,,,,,,,,,,
Count,26,29,23,49,22,39,33,43,42,47,30,25,408
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,1,0,0,0,0,0,1
74000,Portsmouth Fire Department,Portsmouth Fire Department,,,,,,,,,,,
Count,982,897,"1,004","1,421","1,403","1,370","1,464","1,425","1,361","1,460","1,338","1,371","15,496"
Exposures,3,1,0,0,0,0,0,0,5,2,0,1,12
Aid Given,5,2,5,4,9,9,6,9,5,8,3,6,71
75000,Radford Fire Department,Radford Fire Department,,,,,,,,,,,
Count,65,39,50,42,43,58,51,72,58,65,59,34,636
Exposures,0,0,0,0,0,0,0,1,0,0,0,0,1
Aid Given,0,1,0,0,0,0,0,0,0,0,0,0,1
Page 81 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:42 AM,5/19/08 10:30:42 AM
