Name: “Table 1 of 1 on page 24 of 85”,Name: “Table 1 of 1 on page 24 of 85”,Name: “Table 1 of 1 on page 24 of 85”,Name: “Table 1 of 1 on page 24 of 85”,Name: “Table 1 of 1 on page 24 of 85”,Name: “Table 1 of 1 on page 24 of 85”,Name: “Table 1 of 1 on page 24 of 85”,Name: “Table 1 of 1 on page 24 of 85”,Name: “Table 1 of 1 on page 24 of 85”,Name: “Table 1 of 1 on page 24 of 85”,Name: “Table 1 of 1 on page 24 of 85”,Name: “Table 1 of 1 on page 24 of 85”,Name: “Table 1 of 1 on page 24 of 85”,Name: “Table 1 of 1 on page 24 of 85”
Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
05701,TAPPAHANNOCK-ESSEX VOL.,TAPPAHANNOCK-ESSEX VOL.,TAPPAHANNOCK-ESSEX VOL.,,,,,,,,,,
Count,8,11,4,18,21,14,19,29,16,25,12,10,187
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,1,0,0,0,1
05900,FAIRFAX COUNTY FIRE AND,FAIRFAX COUNTY FIRE AND,FAIRFAX COUNTY FIRE AND,,,,,,,,,,
Count,"6,512","6,641","7,000","6,743","7,180","6,843","6,929","6,873","6,591","6,889","6,205","6,457","80,863"
Exposures,11,5,0,9,9,5,5,7,8,4,14,7,84
Aid Given,283,325,314,286,331,283,316,299,302,331,268,320,"3,658"
06100,Fauquier Co. Dept of Fire/EMS,Fauquier Co. Dept of Fire/EMS,Fauquier Co. Dept of Fire/EMS,,,,,,,,,,
Count,83,85,116,94,64,69,89,85,88,116,82,69,"1,040"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,3,0,0,3,1,1,1,0,1,0,15
06101,Warrenton Fire Dept.,Warrenton Fire Dept.,,,,,,,,,,,
Count,173,190,202,0,0,0,0,0,0,0,0,0,565
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,4,4,0,0,0,0,0,0,0,0,0,17
06102,Remington Fire and Rescue,Remington Fire and Rescue,,,,,,,,,,,
Count,42,52,53,22,28,31,55,37,33,46,29,49,477
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,2,0,4,3,2,4,6,5,1,0,32
06103,Marshall Fire Dept,Marshall Fire Dept,,,,,,,,,,,
Count,49,58,46,40,41,38,33,36,32,49,40,49,511
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,4,1,1,1,1,0,1,1,2,4,20
Page 24 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:25 AM,5/19/08 10:30:25 AM
