Name: “Table 1 of 1 on page 28 of 85”,Name: “Table 1 of 1 on page 28 of 85”,Name: “Table 1 of 1 on page 28 of 85”,Name: “Table 1 of 1 on page 28 of 85”,Name: “Table 1 of 1 on page 28 of 85”,Name: “Table 1 of 1 on page 28 of 85”,Name: “Table 1 of 1 on page 28 of 85”,Name: “Table 1 of 1 on page 28 of 85”,Name: “Table 1 of 1 on page 28 of 85”,Name: “Table 1 of 1 on page 28 of 85”,Name: “Table 1 of 1 on page 28 of 85”,Name: “Table 1 of 1 on page 28 of 85”,Name: “Table 1 of 1 on page 28 of 85”,Name: “Table 1 of 1 on page 28 of 85”
Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06709,Smith Mountain Dock & Lodge,Smith Mountain Dock & Lodge,Smith Mountain Dock & Lodge,,,,,,,,,,
Count,6,4,6,33,29,52,49,43,30,16,8,5,281
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,6,3,5,7,15,12,22,5,3,4,7,95
06710,SNOW CREEK VOL. FIRE DEPT.,SNOW CREEK VOL. FIRE DEPT.,SNOW CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,1,7,7,8,3,3,3,5,4,2,6,3,52
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,0,1,0,1,0,2,1,0,1,0,10
06900,Frederick County Fire and Resc,Frederick County Fire and Resc,Frederick County Fire and Resc,,,,,,,,,,
Count,19,22,37,15,12,7,29,23,18,14,6,11,213
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,27,24,36,33,38,38,43,31,41,35,26,30,402
06911,Stephens City,,,,,,,,,,,,
Count,156,170,141,141,179,154,182,171,147,167,161,178,"1,947"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,14,8,11,12,14,6,8,15,11,12,9,128
06912,Middletown,,,,,,,,,,,,
Count,35,37,27,37,42,32,21,29,37,33,16,18,364
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,56,59,47,41,63,58,49,43,33,47,31,50,577
06913,Clearbrook,,,,,,,,,,,,
Count,65,65,66,82,83,90,96,84,87,72,38,40,868
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,16,24,15,11,15,12,9,23,9,16,15,176
Page 28 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:25 AM,5/19/08 10:30:25 AM
