Name: “Table 1 of 1 on page 57 of 85”,Name: “Table 1 of 1 on page 57 of 85”,Name: “Table 1 of 1 on page 57 of 85”,Name: “Table 1 of 1 on page 57 of 85”,Name: “Table 1 of 1 on page 57 of 85”,Name: “Table 1 of 1 on page 57 of 85”,Name: “Table 1 of 1 on page 57 of 85”,Name: “Table 1 of 1 on page 57 of 85”,Name: “Table 1 of 1 on page 57 of 85”,Name: “Table 1 of 1 on page 57 of 85”,Name: “Table 1 of 1 on page 57 of 85”,Name: “Table 1 of 1 on page 57 of 85”,Name: “Table 1 of 1 on page 57 of 85”,Name: “Table 1 of 1 on page 57 of 85”
Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14504,FINE CREEK VOL. FIRE DEPT.,FINE CREEK VOL. FIRE DEPT.,FINE CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,31,19,29,23,25,26,30,48,32,36,37,28,364
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,4,0,7,3,5,7,5,5,5,3,49
14505,DEEP CREEK VOL. FIRE DEPT.,DEEP CREEK VOL. FIRE DEPT.,DEEP CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,20,15,19,11,11,10,15,12,9,6,7,3,138
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,4,8,10,5,4,5,7,4,4,5,0,60
14701,FARMVILLE VOL. FIRE DEPT.,FARMVILLE VOL. FIRE DEPT.,FARMVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,26,31,25,30,14,25,16,15,22,18,16,32,270
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,5,6,6,3,3,2,1,5,3,4,2,41
14702,HAMPDEN-SYDNEY VOL. FIRE,HAMPDEN-SYDNEY VOL. FIRE,HAMPDEN-SYDNEY VOL. FIRE,,,,,,,,,,
Count,3,7,10,12,8,4,1,6,6,5,4,16,82
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,6,3,5,1,0,4,2,4,5,6,3,41
14703,DARLINGTON HEIGHTS VOL. F.D.,DARLINGTON HEIGHTS VOL. F.D.,DARLINGTON HEIGHTS VOL. F.D.,,,,,,,,,,
Count,5,5,2,2,4,0,0,2,1,1,1,1,24
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,4,2,0,1,1,0,0,0,0,1,10
14704,PROSPECT VOL. FIRE DEPT.,PROSPECT VOL. FIRE DEPT.,PROSPECT VOL. FIRE DEPT.,,,,,,,,,,
Count,4,10,8,15,6,7,5,4,9,6,3,9,86
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,3,1,0,0,1,0,1,3,1,1,12
Page 57 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:35 AM,5/19/08 10:30:35 AM
