Name: “Table 1 of 1 on page 21 of 85”,Name: “Table 1 of 1 on page 21 of 85”,Name: “Table 1 of 1 on page 21 of 85”,Name: “Table 1 of 1 on page 21 of 85”,Name: “Table 1 of 1 on page 21 of 85”,Name: “Table 1 of 1 on page 21 of 85”,Name: “Table 1 of 1 on page 21 of 85”,Name: “Table 1 of 1 on page 21 of 85”,Name: “Table 1 of 1 on page 21 of 85”,Name: “Table 1 of 1 on page 21 of 85”,Name: “Table 1 of 1 on page 21 of 85”,Name: “Table 1 of 1 on page 21 of 85”,Name: “Table 1 of 1 on page 21 of 85”,Name: “Table 1 of 1 on page 21 of 85”
Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
04701,BRANDY STATION VOL. FIRE,BRANDY STATION VOL. FIRE,BRANDY STATION VOL. FIRE,,,,,,,,,,
Count,0,0,2,0,0,0,0,0,0,0,0,0,2
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,0,0,0,0,0,0,1
04702,CULPEPER COUNTY VOL FIRE,CULPEPER COUNTY VOL FIRE,CULPEPER COUNTY VOL FIRE,,,,,,,,,,
Count,59,64,52,74,67,47,73,62,59,46,57,58,718
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,8,16,9,4,7,3,6,6,9,4,3,80
04703,RICHARDSVILLE VOL. FIRE DEPT.,RICHARDSVILLE VOL. FIRE DEPT.,RICHARDSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,2,6,4,4,4,3,8,3,4,4,2,3,47
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,3,1,1,0,1,0,3,1,2,1,15
04704,SALEM VOL. FIRE DEPT.,SALEM VOL. FIRE DEPT.,,,,,,,,,,,
Count,14,17,17,23,11,14,21,9,12,13,9,8,168
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,10,12,15,12,9,9,10,13,7,9,9,124
04706,LITTLE FORK VFD & RESCUE CO.,LITTLE FORK VFD & RESCUE CO.,LITTLE FORK VFD & RESCUE CO.,,,,,,,,,,
Count,22,26,23,34,14,13,29,14,17,14,14,20,240
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,6,2,5,3,0,2,0,2,1,2,2,27
04707,REVA VOL. FIRE & RESCUE DEPT.,REVA VOL. FIRE & RESCUE DEPT.,REVA VOL. FIRE & RESCUE DEPT.,,,,,,,,,,
Count,15,4,18,19,9,14,11,7,1,0,1,16,115
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,16,5,13,5,7,7,8,10,0,4,8,94
Page 21 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:24 AM,5/19/08 10:30:24 AM
