Name: “Table 1 of 1 on page 47 of 85”,Name: “Table 1 of 1 on page 47 of 85”,Name: “Table 1 of 1 on page 47 of 85”,Name: “Table 1 of 1 on page 47 of 85”,Name: “Table 1 of 1 on page 47 of 85”,Name: “Table 1 of 1 on page 47 of 85”,Name: “Table 1 of 1 on page 47 of 85”,Name: “Table 1 of 1 on page 47 of 85”,Name: “Table 1 of 1 on page 47 of 85”,Name: “Table 1 of 1 on page 47 of 85”,Name: “Table 1 of 1 on page 47 of 85”,Name: “Table 1 of 1 on page 47 of 85”,Name: “Table 1 of 1 on page 47 of 85”,Name: “Table 1 of 1 on page 47 of 85”
Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
11901,HARTFIELD VOL. FIRE DEPT.,HARTFIELD VOL. FIRE DEPT.,HARTFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,1,4,0,1,5,5,8,3,2,5,7,4,45
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
11902,LOWER MIDDLESEX VOL. FIRE,LOWER MIDDLESEX VOL. FIRE,LOWER MIDDLESEX VOL. FIRE,,,,,,,,,,
Count,3,2,2,6,4,4,5,5,2,0,0,0,33
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,2,1,2,1,0,3,0,0,10
11903,MIDDLESEX VOL. FIRE DEPT.,MIDDLESEX VOL. FIRE DEPT.,MIDDLESEX VOL. FIRE DEPT.,,,,,,,,,,
Count,11,8,7,9,9,4,9,7,8,9,12,9,102
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,2,2,0,4,1,1,0,2,1,0,15
12102,Blacksburg Fire Department,Blacksburg Fire Department,,,,,,,,,,,
Count,62,103,90,89,82,78,71,110,107,99,103,52,"1,046"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,0,0,0,0,1
12103,CHRISTIANSBURG FIRE,CHRISTIANSBURG FIRE,,,,,,,,,,,
Count,67,68,52,25,34,67,66,82,79,81,56,61,738
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,2,1,0,0,0,0,1,1,0,6
12104,Elliston Volunteer Fire Depart,Elliston Volunteer Fire Depart,Elliston Volunteer Fire Depart,,,,,,,,,,
Count,19,30,36,23,20,18,16,24,22,38,21,26,293
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,8,14,11,17,19,14,15,15,21,11,11,166
Page 47 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:32 AM,5/19/08 10:30:32 AM
