Name: “Table 1 of 1 on page 35 of 85”,Name: “Table 1 of 1 on page 35 of 85”,Name: “Table 1 of 1 on page 35 of 85”,Name: “Table 1 of 1 on page 35 of 85”,Name: “Table 1 of 1 on page 35 of 85”,Name: “Table 1 of 1 on page 35 of 85”,Name: “Table 1 of 1 on page 35 of 85”,Name: “Table 1 of 1 on page 35 of 85”,Name: “Table 1 of 1 on page 35 of 85”,Name: “Table 1 of 1 on page 35 of 85”,Name: “Table 1 of 1 on page 35 of 85”,Name: “Table 1 of 1 on page 35 of 85”,Name: “Table 1 of 1 on page 35 of 85”,Name: “Table 1 of 1 on page 35 of 85”
Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
08501,ASHLAND VOL. FIRE DEPT.,ASHLAND VOL. FIRE DEPT.,,,,,,,,,,,
Count,131,103,122,114,110,121,142,153,103,136,124,110,"1,469"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,17,13,12,15,12,22,19,17,17,22,7,18,191
08502,BEAVERDAM VOL. FIRE DEPT.,BEAVERDAM VOL. FIRE DEPT.,BEAVERDAM VOL. FIRE DEPT.,,,,,,,,,,
Count,16,35,17,15,21,31,0,0,0,9,13,22,179
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,7,5,2,5,13,0,0,0,3,1,2,41
08503,EASTERN HANOVER VOL FIRE,EASTERN HANOVER VOL FIRE,EASTERN HANOVER VOL FIRE,,,,,,,,,,
Count,54,53,64,61,56,59,61,77,54,59,52,59,709
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,8,13,6,11,10,7,3,14,7,14,15,116
08504,DOSWELL VOL. FIRE DEPT.,DOSWELL VOL. FIRE DEPT.,,,,,,,,,,,
Count,30,31,34,42,31,47,28,43,33,49,23,38,429
Exposures,0,0,0,0,0,0,0,0,0,0,1,0,1
Aid Given,18,17,11,15,19,28,11,17,13,22,12,13,196
08505,HANOVER COURTHOUSE VOL,HANOVER COURTHOUSE VOL,HANOVER COURTHOUSE VOL,,,,,,,,,,
Count,17,13,23,0,0,0,23,25,16,31,24,26,198
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,10,18,0,0,0,8,10,7,8,2,12,79
08506,HENRY VOL. FIRE DEPT.,HENRY VOL. FIRE DEPT.,,,,,,,,,,,
Count,75,86,90,100,107,97,107,96,74,90,87,111,"1,120"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,25,17,18,19,11,20,15,19,15,7,22,19,207
Page 35 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:27 AM,5/19/08 10:30:27 AM
