Name: “Table 1 of 1 on page 78 of 85”,Name: “Table 1 of 1 on page 78 of 85”,Name: “Table 1 of 1 on page 78 of 85”,Name: “Table 1 of 1 on page 78 of 85”,Name: “Table 1 of 1 on page 78 of 85”,Name: “Table 1 of 1 on page 78 of 85”,Name: “Table 1 of 1 on page 78 of 85”,Name: “Table 1 of 1 on page 78 of 85”,Name: “Table 1 of 1 on page 78 of 85”,Name: “Table 1 of 1 on page 78 of 85”,Name: “Table 1 of 1 on page 78 of 85”,Name: “Table 1 of 1 on page 78 of 85”,Name: “Table 1 of 1 on page 78 of 85”,Name: “Table 1 of 1 on page 78 of 85”
Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
57000,Colonial Heights Fire Dept.,Colonial Heights Fire Dept.,,,,,,,,,,,
Count,382,363,399,368,352,363,404,399,358,377,340,373,"4,478"
Exposures,0,0,0,0,4,0,0,1,4,0,0,0,9
Aid Given,15,18,20,32,23,22,18,17,22,23,22,20,252
58000,Covington Fire Department,Covington Fire Department,,,,,,,,,,,
Count,22,18,14,19,18,21,22,18,16,16,11,11,206
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,4,8,6,3,3,3,5,1,2,0,1,39
59000,Danville Fire Department,Danville Fire Department,,,,,,,,,,,
Count,397,399,430,426,447,437,398,443,375,440,419,475,"5,086"
Exposures,0,0,0,0,0,0,2,1,4,0,2,0,9
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
59500,Emporia Fire Department,Emporia Fire Department,,,,,,,,,,,
Count,28,15,31,31,33,38,28,38,23,33,33,39,370
Exposures,0,0,0,0,0,0,0,0,1,0,0,0,1
Aid Given,1,5,0,1,1,0,0,1,1,3,2,1,16
60000,FAIRFAX CITY FIRE DEPARTMENT,FAIRFAX CITY FIRE DEPARTMENT,FAIRFAX CITY FIRE DEPARTMENT,,,,,,,,,,
Count,258,255,305,269,269,250,224,257,246,280,225,233,"3,071"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,70,67,70,70,86,71,75,79,72,80,67,54,861
62000,Franklin Fire & Rescue Dept.,Franklin Fire & Rescue Dept.,Franklin Fire & Rescue Dept.,,,,,,,,,,
Count,32,48,41,36,29,35,38,39,40,53,36,36,463
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,1,4,5,6,5,2,5,8,2,8,3,6,55
Page 78 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:41 AM,5/19/08 10:30:41 AM
