Name: “Table 1 of 1 on page 63 of 85”,Name: “Table 1 of 1 on page 63 of 85”,Name: “Table 1 of 1 on page 63 of 85”,Name: “Table 1 of 1 on page 63 of 85”,Name: “Table 1 of 1 on page 63 of 85”,Name: “Table 1 of 1 on page 63 of 85”,Name: “Table 1 of 1 on page 63 of 85”,Name: “Table 1 of 1 on page 63 of 85”,Name: “Table 1 of 1 on page 63 of 85”,Name: “Table 1 of 1 on page 63 of 85”,Name: “Table 1 of 1 on page 63 of 85”,Name: “Table 1 of 1 on page 63 of 85”,Name: “Table 1 of 1 on page 63 of 85”,Name: “Table 1 of 1 on page 63 of 85”
Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
16506,TIMBERVILLE VOL. FIRE DEPT.,TIMBERVILLE VOL. FIRE DEPT.,TIMBERVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,15,14,10,18,12,20,9,13,5,9,9,20,154
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,8,7,6,6,7,9,7,8,7,9,14,96
16508,MCGAHEYSVILLE VOL. FIRE,MCGAHEYSVILLE VOL. FIRE,MCGAHEYSVILLE VOL. FIRE,,,,,,,,,,
Count,29,35,28,35,32,35,23,19,32,26,40,40,374
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,20,22,16,19,18,12,11,14,16,9,18,17,192
16515,Bridgewater Fire Company,Bridgewater Fire Company,,,,,,,,,,,
Count,66,76,68,51,52,58,61,73,53,66,53,56,733
Exposures,1,0,0,0,0,0,0,0,0,0,0,0,1
Aid Given,6,13,9,9,7,4,15,6,7,7,9,11,103
16517,Cloverhill Fire and Rescue,Cloverhill Fire and Rescue,,,,,,,,,,,
Count,24,34,27,30,28,32,43,47,38,34,36,32,405
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,5,2,1,3,2,2,5,1,3,2,10,39
16520,Grottoes Fire Company,Grottoes Fire Company,,,,,,,,,,,
Count,51,59,44,29,52,32,56,40,47,45,45,45,545
Exposures,2,1,0,0,0,0,0,0,0,0,0,0,3
Aid Given,8,17,15,7,8,6,12,6,9,8,14,6,116
16544,Hose Company No. 4,Hose Company No. 4,,,,,,,,,,,
Count,68,75,77,78,60,50,67,65,60,60,57,92,809
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,29,21,31,38,26,9,30,30,19,22,14,19,288
Page 63 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:37 AM,5/19/08 10:30:37 AM
